,TCHWSChi,TZone_cor,TZone_eas,TZone_nor,TZone_set,TZone_sou,TZone_wes,T_oa,T_sa,dpCHWS,dpSA,ice_mode,power,soc
17887380.0,-2.51838183581459,23.983912954041372,23.863066823132815,23.849776021849035,30.0,23.849776021848978,23.86306682313293,20.0,19.99999999914192,999.9995490733418,7.781232448583416e-12,2.0,8403.468086166764,0.5166410006107508
17887440.0,-2.310047654092595,23.98603631254802,23.865292286769325,23.85198502992035,30.0,23.851985029920293,23.86529228676944,20.0,19.99999999910952,999.9995490733418,5.25485827697561e-12,2.0,7762.8983402234435,0.5170248741723722
17887500.0,-2.1017134723706006,23.988159671054664,23.867517750405835,23.85419403799166,30.0,23.854194037991604,23.86751775040595,20.0,19.999999999077122,999.9995490733418,2.7284841053678016e-12,2.0,7122.328594280123,0.5174087477339935
17887560.0,-1.893379290648606,23.99028302956131,23.869743214042344,23.856403046062972,30.0,23.856403046062916,23.869743214042458,20.0,19.999999999044725,999.9995490733418,2.0210993375999515e-13,2.0,6481.758848336804,0.5177926212956149
17887620.0,-2.0683801799402493,23.99198898605382,23.871403646827176,23.858010030162575,30.0,23.85801003016253,23.87140364682729,20.0,19.999999999026006,999.9995490733418,0.0,2.0,7019.837328392469,0.5183537302213604
17887680.0,-2.276714553673485,23.993658646719005,23.87301494649446,23.859564664351588,30.0,23.85956466435155,23.873014946494575,20.0,19.99999999900848,999.9995490733418,0.0,2.0,7660.406958552296,0.518930250917902
17887740.0,-2.4850489274067202,23.99532830738419,23.874626246161746,23.861119298540597,30.0,23.86111929854057,23.87462624616186,20.0,19.999999998990955,999.9995490733418,0.0,2.0,8300.976588712121,0.5195067716144436
17887800.0,-2.693383301139956,23.996997968049378,23.87623754582903,23.862673932729606,30.0,23.86267393272959,23.876237545829145,20.0,19.999999998973426,999.9995490733418,0.0,2.0,8941.546218871948,0.5200832923109852
17887860.0,-2.9017176748731917,23.998667628714564,23.877848845496317,23.86422856691862,30.0,23.86422856691861,23.87784884549643,20.0,19.9999999989559,999.9995490733418,0.0,2.0,9582.115849031776,0.5206598130075267
17887920.0,-3.0481740845429783,24.000288067912376,23.879392760747642,23.86571469137872,30.0,23.86571469137872,23.879392760747756,20.0,19.999999998943565,999.9995490733418,0.0,2.0,10025.78294318623,0.5212103681061717
17887980.0,-2.869771182789615,24.001650094406394,23.880582907815086,23.86684113976195,30.0,23.86684113976195,23.8805829078152,20.0,19.999999998958497,999.9995490733418,0.0,2.0,9435.711723025957,0.521624603815822
17888040.0,-2.691368281036252,24.00301212090041,23.88177305488253,23.86796758814518,30.0,23.86796758814518,23.881773054882643,20.0,19.99999999897343,999.9995490733418,0.0,2.0,8845.640502865683,0.5220388395254721
17888100.0,-2.512965379282888,24.00437414739443,23.882963201949973,23.86909403652841,30.0,23.86909403652841,23.882963201950087,20.0,19.99999999898836,999.9995490733418,0.0,2.0,8255.56928270541,0.5224530752351224
17888160.0,-2.3345624775295244,24.005736173888447,23.884153349017417,23.870220484911638,30.0,23.870220484911638,23.88415334901753,20.0,19.999999999003293,999.9995490733418,0.0,2.0,7665.498062545135,0.5228673109447727
17888220.0,-2.156159575776161,24.007098200382465,23.88534349608486,23.87134693329487,30.0,23.87134693329487,23.885343496084975,20.0,19.999999999018222,999.9995490733418,0.0,2.0,7075.4268423848625,0.523281546654423
17888280.0,-2.078625194087446,24.00833979655699,23.886413104608152,23.872348351704655,30.0,23.872348351704655,23.886413104608266,19.99902196946859,19.99999999903877,999.9995490733418,1.0105496686322297e-12,2.0,6776.84023482461,0.5237185805565078
