,occSch.occupied,modCon.y,senSupFlo.V_flow,TSup.T,conAHU.TSupSet,chi.TSet,iceTan.TOutSet,TCHWSup.T,TCHWRetCoi.T,conVAVCor.TZon,conVAVSou.TZon,conVAVEas.TZon,conVAVNor.TZon,conVAVWes.TZon,iceTan.SOC,TOut.y,weaBus.TWetBul,chi.on,iceTan.stoCon.y,chi.P,priPum.P,secPum.P,fanSup.P,heaCoi.hA.r_nominal
18624720.0,1.0,5.0,5.248190723451751,299.9177091708789,285.15,268.15,273.15,271.7005102572168,298.3509819858167,299.3072055326159,300.0897600283951,299.69925204800677,299.75785666487263,299.8500565045132,0.14630239609810144,303.78348686868685,299.22733135175895,1.0,2.0,8686.071328296392,1865.6869352951362,-0.0002931027369150257,6871.914596905265,0.6666666666666666
18624780.0,1.0,5.0,2.9901852620071603,299.10837972224124,285.15,268.15,273.15,271.7005102572168,298.3815939513951,299.3070432127648,300.09688242036543,299.70757431859363,299.7615772949709,299.85913356196943,0.14801956228955243,303.7797,299.22388632013127,1.0,2.0,8686.538345085166,1865.6869352951362,-0.0002931027369150257,4237.352666274479,0.6666666666666666
18624840.0,1.0,5.0,3.326986330169739,300.13775712413343,285.15,268.15,273.15,271.70051025721676,298.38389525893086,299.3185050453639,300.11294728914635,299.7252453246866,299.77607095847895,299.8770001941469,0.14973672848119002,303.77589494949495,299.22042475847593,1.0,2.0,8690.926609542765,1865.6869352951362,-0.0002931027369150257,5255.297675846485,0.6666666666666666
18624900.0,1.0,5.0,5.244681513440668,299.98493221231365,285.15,268.15,273.15,271.70051025721676,298.3668389051862,299.3320513344023,300.11786462024486,299.72653607444425,299.78410300750477,299.8839434382146,0.1514538946727108,303.77209595959596,299.21696872085846,1.0,2.0,8687.455766924042,1865.6869352951362,-0.0002931027369150257,6917.615306710345,0.6666666666666666
18624960.0,1.0,5.0,3.075043332444033,299.1288563500631,285.15,268.15,273.15,271.7005102572168,298.3961664715193,299.33071661903773,300.1226310919408,299.73258679578913,299.78620461642845,299.89114504152553,0.1531710608637579,303.7683272727273,299.2135402610762,1.0,2.0,8687.534700902313,1865.6869352951362,-0.0002931027369150257,4287.953796249316,0.6666666666666666
18625020.0,1.0,5.0,3.3310296427748707,300.1345245591764,285.15,268.15,273.15,271.7005102572168,298.39830062057126,299.3406798706846,300.1375729593708,299.74889205727777,299.7993922251695,299.9077693155016,0.1548882270542837,303.7646131313131,299.2101614326615,1.0,2.0,8691.937771152572,1865.6869352951362,-0.0002931027369150257,5230.5800647904625,0.6666666666666666
18625080.0,1.0,5.0,5.242595641283913,299.9852369987029,285.15,268.15,273.15,271.7005102572168,298.3790215723323,299.35363924201386,300.1410705045602,299.7494142524164,299.80661942537483,299.9137619156002,0.15660539324607903,303.7609777777778,299.206854288889,1.0,2.0,8688.23252377904,1865.6869352951362,-0.0002931027369150257,6917.071730352957,0.6666666666666666
18625140.0,1.0,5.0,3.0150503480696047,299.189576643241,285.15,268.15,273.15,271.7005102572168,298.40527435775334,299.351384016309,300.14524365302077,299.75515232934384,299.8081964919833,299.92058594319076,0.15832255943746112,303.7574454545454,299.2036408827877,1.0,2.0,8688.194274598518,1865.6869352951362,-0.0002931027369150257,4284.229900650953,0.6666666666666666
18625200.0,1.0,5.0,3.4388768434871237,300.17779012500364,285.15,268.15,273.15,271.7005102572168,298.4013874897325,299.3613967940695,300.15955177650267,299.7709911476544,299.82114171211106,299.93669599098087,0.1600397256287463,303.7540404040404,299.2005432671573,1.0,2.0,8692.10120376526,1865.6869352951362,-0.0002931027369150257,5428.521128808266,0.6666666666666666
18625260.0,1.0,5.0,5.231206631175715,299.9159867074258,285.15,268.15,273.15,271.7005102572168,298.3806653610295,299.3732544391568,300.16138168456416,299.769700653757,299.82683189759877,299.94091631207556,0.16175689181998837,303.7507868686869,299.19758349458795,1.0,2.0,8688.058388489542,1865.6869352951362,-0.0002931027369150257,6841.06092095247,0.6666666666666666
18625320.0,1.0,5.0,2.886177363964018,299.2696501291014,285.15,268.15,273.15,271.7005102572168,298.41093203718367,299.3703661055828,300.16640729355004,299.7767620938729,299.82894013322584,299.94876654503764,0.16347405801135315,303.7477090909091,299.19478361748554,1.0,2.0,8689.061538472071,1865.6869352951362,-0.0002931027369150257,4162.870955599371,0.6666666666666666
18625380.0,1.0,5.0,3.714906376893207,300.25741985482057,285.15,268.15,273.15,271.7005102572168,298.4060265234179,299.3811666416328,300.1794036345937,299.7914009556023,299.8416209562873,299.9638063314045,0.16519122420322704,303.7448313131313,299.1921656881004,1.0,2.0,8692.722373572306,1865.6869352951362,-0.0002931027369150257,5798.5071807011245,0.6666666666666666
18625440.0,1.0,5.0,5.1666491381889434,299.7422453751257,285.15,268.15,273.15,271.7005102572168,298.39407423604825,299.3914704178372,300.1793034044836,299.7882485887805,299.84538367335773,299.96619978973894,0.1669083903948134,303.7421777777778,299.1897517585606,1.0,2.0,8688.613953842534,1865.6869352951362,-0.0002931027369150257,6603.198394982712,0.6666666666666666
18625500.0,1.0,5.0,2.738429165604201,299.4155847995006,285.15,268.15,273.15,271.7005102572168,298.4279820840681,299.38868232812143,300.1877235291732,299.79845616496505,299.8494081991461,299.9768339738687,0.16862555658618344,303.7397727272727,299.187563880909,1.0,2.0,8690.983514785292,1865.6869352951362,-0.0002931027369150257,4067.712616720379,0.6666666666666666
18625560.0,1.0,5.0,4.161144676502439,300.3423120441473,285.15,268.15,273.15,271.7005102572168,298.4131874510872,299.40157649772556,300.1989367495265,299.81182760305603,299.86232361460657,299.9906498649552,0.1703427227781389,303.7376404040404,299.1856241071459,1.0,2.0,8693.178332756046,1865.6869352951362,-0.0002931027369150257,6413.433225861283,0.6666666666666666
18625620.0,1.0,5.0,4.931843354423031,299.4365921606851,285.15,268.15,273.15,271.7005102572168,298.4089232488831,299.4092209546782,300.19711140096047,299.8073448902478,299.863714737736,299.9912736400093,0.1720598889695969,303.735805050505,299.1839544892738,1.0,2.0,8688.872527917234,1865.6869352951362,-0.0002931027369150257,6034.790098452445,0.6666666666666666
18625680.0,1.0,5.0,2.6419944035412013,299.62945705186513,285.15,268.15,273.15,271.7005102572168,298.4411447007347,299.40650927880677,300.2078553155124,299.8190693864892,299.868940894752,300.00352894100376,0.17377705515972827,303.7342909090909,299.1825770793489,1.0,2.0,8693.132902574314,1865.6869352951362,-0.0002931027369150257,4031.4163135963768,0.6666666666666666
18625740.0,1.0,5.0,4.801765420159228,300.2990241746935,285.15,268.15,273.15,271.7005102572168,298.4190580546725,299.4219895297318,300.21647385767625,299.82974081002163,299.88178271641465,300.015315759436,0.17549422135051207,303.7331222222222,299.1815139295349,1.0,2.0,8693.130800342798,1865.6869352951362,-0.0002931027369150257,6943.041159504976,0.6666666666666666
18625800.0,1.0,5.0,4.0842300395442095,299.27555198263514,285.15,268.15,273.15,271.7005102572168,298.4307044264438,299.42266613923215,300.212063709751,299.824977722048,299.8793413701943,300.014397164907,0.1772113875423102,303.7323232323232,299.18078709216206,1.0,2.0,8689.853647884443,1865.6869352951362,-0.0002931027369150257,5174.418661478619,0.6666666666666666
18625860.0,1.0,5.0,2.848258757136651,299.91727937309713,285.15,268.15,273.15,271.7005102572168,298.45090081464167,299.4246080148192,300.22625905643514,299.83936337718933,299.8883066432539,300.02919594099967,0.1789285537343522,303.7319181818182,299.18041861979043,1.0,2.0,8695.192592306343,1865.6869352951362,-0.0002931027369150257,4480.222438772599,0.6666666666666666
18625920.0,1.0,5.0,5.184768373875454,300.1394519336784,285.15,268.15,273.15,271.7005102572168,298.42275891451703,299.4397975122736,300.2302029886762,299.8430561132193,299.89748361958607,300.03596639604484,0.18064571992606585,303.73193131313127,299.1804305652769,1.0,2.0,8692.15026908409,1865.6869352951362,-0.0002931027369150257,6980.327445417954,0.6666666666666666
18625980.0,1.0,5.0,3.0960667619585345,299.33614633516004,285.15,268.15,273.15,271.7005102572168,298.44942032036863,299.43544814941623,300.23012836244806,299.84482869958833,299.89650085667097,300.0396450633655,0.18236288611680557,303.73238686868683,299.1808449818473,1.0,2.0,8691.53637339606,1865.6869352951362,-0.0002931027369150257,4387.662420642553,0.6666666666666666
18626040.0,1.0,5.0,3.667465636229863,300.2505034276318,285.15,268.15,273.15,271.7005102572168,298.44473154987145,299.4444639392598,300.24346308853035,299.8592808150115,299.9083614004794,300.0542341653106,0.1840800523081603,303.7333090909091,299.18168392317216,1.0,2.0,8695.580141266597,1865.6869352951362,-0.0002931027369150257,5715.6728614288095,0.6666666666666666
18626100.0,1.0,5.0,4.979094536466451,299.5990438593498,285.15,268.15,273.15,271.70051025721676,298.4291127614875,299.45450776735515,300.23940348315494,299.85403533932026,299.91005266874055,300.0535605306162,0.18579721849923203,303.7347222222222,299.1829694434469,1.0,2.0,8690.678112907395,1865.6869352951362,-0.0002931027369150257,6181.224853495841,0.6666666666666666
18626160.0,1.0,5.0,2.8924158455400533,299.72316486371386,285.15,268.15,273.15,271.70051025721676,298.46385545988676,299.45137101420835,300.24754547621666,299.8659510898076,299.915585243079,300.06642905838237,0.18751438469052925,303.7366505050505,299.1847235974769,1.0,2.0,8695.221128551108,1865.6869352951362,-0.0002931027369150257,4355.142259635083,0.6666666666666666
18626220.0,1.0,5.0,4.093613322413849,299.72025669375324,285.15,268.15,273.15,271.70051025721676,298.4323353296484,299.46022172333653,300.2320057837798,299.8553166469002,299.91138656603374,300.057246077356,0.1892315508814461,303.7391181818182,299.18696844076584,1.0,2.0,8691.589413729882,1865.6869352951362,-0.0002931027369150257,5525.569473789131,0.6666666666666666
18626280.0,1.0,5.0,4.228278556367624,299.87987051469895,285.15,268.15,273.15,271.7005102572168,298.44481442242017,299.46516740320567,300.2389737687093,299.86362433143165,299.91680467984355,300.0637452698753,0.19094871707251468,303.74214949494944,299.18972602960946,1.0,2.0,8694.439145249466,1865.6869352951362,-0.0002931027369150257,5860.639443807295,0.6666666666666666
18626340.0,1.0,5.0,4.236687667579782,299.9173047163827,285.15,268.15,273.15,271.7005102572165,298.4830709308031,299.47116238281455,300.2503344417274,299.8777224184077,299.9271222393647,300.0758980461394,0.19266588326361886,303.74576868686864,299.1930184211932,1.0,2.0,8697.473678661261,1865.6869352951362,-0.0002931027369150257,5974.990157890516,0.6666666666666666
18626400.0,1.0,5.0,4.238900532416407,299.9416690711147,285.15,268.15,273.15,271.7005102572165,298.51509372007797,299.4779401332501,300.2614567362436,299.8908031610147,299.93759945733353,300.0881117741173,0.1943830494547653,303.75,299.1968676736938,1.0,2.0,8699.535682951206,1865.6869352951362,-0.0002931027369150257,6037.434310790301,0.6666666666666666
18626400.0,1.0,5.0,4.238900532416407,299.9416690711147,285.15,268.15,273.15,271.7005102572165,298.51509372007797,299.4779401332501,300.2614567362436,299.8908031610147,299.93759945733353,300.0881117741173,0.1943830494547653,303.75,299.1968676736938,1.0,2.0,8699.535682951206,1865.6869352951362,-0.0002931027369150257,6037.434310790301,0.6666666666666666
18626460.0,1.0,5.0,4.23953214387098,299.9553734468264,285.15,268.15,273.15,271.7005102572166,298.5353294928394,299.4851007574157,300.27150125914255,299.9019050885479,299.9472916181545,300.09943491225795,0.196100215646184,303.75480723905724,299.2012408655101,1.0,2.0,8700.733660307273,1865.6869352951362,-0.0002931027369150257,6061.301322049947,0.6666666666666666
18626520.0,1.0,5.0,4.2395454470669796,299.96408433004024,285.15,268.15,273.15,271.70051025721654,298.5489465600902,299.4921734775632,300.2804030060558,299.91133976113593,299.9559860477351,300.1097439544093,0.19781738183741418,303.7601245791246,299.20607812076383,1.0,2.0,8701.592029327041,1865.6869352951362,-0.0002931027369150257,6062.042957631477,0.6666666666666666
18626580.0,1.0,5.0,4.239064308516871,299.9689290495996,285.15,268.15,273.15,271.7005102572168,298.5590038293453,299.4989746578601,300.2882199864076,299.91935181821276,299.963697818261,300.11908025322384,0.19953454802877596,303.7659318181818,299.2113610672171,1.0,2.0,8702.263911327127,1865.6869352951362,-0.0002931027369150257,6046.086129175408,0.6666666666666666
18626640.0,1.0,5.0,4.238267005023964,299.9760387663347,285.15,268.15,273.15,271.7005102572168,298.5674359572526,299.50551435399,300.2954326949981,299.92668670421034,299.97087372011197,300.1279249227818,0.20125171422000226,303.77220875420875,299.21707133283144,1.0,2.0,8702.854122707637,1865.6869352951362,-0.0002931027369150257,6019.609440501289,0.6666666666666666
18626700.0,1.0,5.0,4.237199440366924,299.97904854179643,285.15,268.15,273.15,271.7005102572167,298.5748995450226,299.51172262221,300.30194640701205,299.9332418533893,299.9774173721313,300.13615530535617,0.202968880411385,303.77893518518516,299.2231905456969,1.0,2.0,8703.400154470664,1865.6869352951362,-0.0002931027369150257,5984.156514070575,0.6666666666666666
18626760.0,1.0,5.0,4.235957225281038,299.9818692099097,285.15,268.15,273.15,271.7005102572168,298.5816359266796,299.51763825313606,300.30795454049706,299.93927643406096,299.9835074539057,300.14394205133374,0.20468604660267503,303.7860909090909,299.2297003339652,1.0,2.0,8703.88324364171,1865.6869352951362,-0.0002931027369150257,5942.958515531309,0.6666666666666666
18626820.0,1.0,5.0,4.234565989247295,299.9829714116003,285.15,268.15,273.15,271.7005102572168,298.5874088001246,299.52319841856763,300.3133621510903,299.9446862095392,299.98905395631607,300.15117450846003,0.2064032127938785,303.7936557239057,299.23658232578475,1.0,2.0,8704.296852474152,1865.6869352951362,-0.0002931027369150257,5896.849156816796,0.6666666666666666
18626880.0,1.0,5.0,4.233095776589262,299.98331403841405,285.15,268.15,273.15,271.70051025721693,298.5926871858618,299.52850650508884,300.31837004658996,299.94969030093995,299.99423947487196,300.1580316952239,0.20812037898502292,303.8016094276094,299.2438181492392,1.0,2.0,8704.680921195339,1865.6869352951362,-0.0002931027369150257,5848.155392756606,0.6666666666666666
18626940.0,1.0,5.0,4.231549912613575,299.98292663312014,285.15,268.15,273.15,271.7005102572169,298.59754811881646,299.5335165426524,300.32293202630336,299.95425399027596,299.99902555207285,300.1644666738121,0.20983754517632883,303.8099318181818,299.2513894322888,1.0,2.0,8705.040107674833,1865.6869352951362,-0.0002931027369150257,5797.005933838237,0.6666666666666666
18627000.0,1.0,5.0,4.229960283423058,299.98207033909597,285.15,268.15,273.15,271.70051025721676,298.60217205754117,299.53830375293717,300.3271742583537,299.9585086745734,300.00352690578165,300.17059482409985,0.21155471136757506,303.81860269360266,299.2592778027146,1.0,2.0,8705.384436882225,1865.6869352951362,-0.0002931027369150257,5744.449643127532,0.6666666666666666
18627060.0,1.0,5.0,4.230130250240242,299.99148146588163,285.15,268.15,273.15,271.7005102572168,298.60676447374254,299.5430701036967,300.33172204300115,299.96329776939206,300.00836253667745,300.17709719900415,0.21327187755896793,303.82760185185185,299.26746488806555,1.0,2.0,8705.736001788331,1865.6869352951362,-0.0002931027369150257,5749.875375884112,0.6666666666666666
18627120.0,1.0,5.0,4.231061890459276,300.00679886647316,285.15,268.15,273.15,271.7005102572168,298.6116477760256,299.5479801409084,300.3370559847651,299.9692479147661,300.0140189175002,300.18446657150093,0.21498904375022704,303.83690909090905,299.27593231560843,1.0,2.0,8706.121800829367,1865.6869352951362,-0.0002931027369150257,5780.672001642663,0.6666666666666666
18627180.0,1.0,5.0,4.232482965786788,300.0256440984589,285.15,268.15,273.15,271.7005102572168,298.6170455013546,299.5531547953468,300.34323739552235,299.97633786601983,300.0205487928103,300.1927166084124,0.21670620994153703,303.8465042087542,299.2846617122814,1.0,2.0,8706.552131795903,1865.6869352951362,-0.0002931027369150257,5827.709667356453,0.6666666666666666
18627240.0,1.0,5.0,4.2342203742089,300.04684123274336,285.15,268.15,273.15,271.7005102572168,298.6229794999858,299.55864037062713,300.35015613915135,299.98434233440474,300.0278281240974,300.20169904332977,0.21842337613280002,303.856367003367,299.2936347046492,1.0,2.0,8707.023792058813,1865.6869352951362,-0.0002931027369150257,5885.292507617171,0.6666666666666666
18627300.0,1.0,5.0,4.236215456609122,300.0699890737459,285.15,268.15,273.15,271.70051025721676,298.629473447999,299.56448627270095,300.35780675356574,299.9932079980083,300.03584400069394,300.2113927612661,0.22014054232403582,303.86647727272725,299.3028329188627,1.0,2.0,8707.536727040224,1865.6869352951362,-0.0002931027369150257,5951.499774289393,0.6666666666666666
18627360.0,1.0,5.0,4.238372650429554,300.0943597209897,285.15,268.15,273.15,271.7005102572168,298.6363909985965,299.57064577732064,300.36601298078443,300.00269399676563,300.0444124113197,300.22161573382925,0.22185770851522033,303.8768148148148,299.31223798062,1.0,2.0,8708.079490943424,1865.6869352951362,-0.0002931027369150257,6023.177233653459,0.6666666666666666
18627420.0,1.0,5.0,3.8678169175822745,300.1023650169168,285.15,268.15,273.15,271.70051025721676,298.64284269069776,299.5745495886566,300.3721547580111,300.0089813502858,300.0509507830362,300.2297864081363,0.22357487470684215,303.8873594276094,299.32183151513175,1.0,2.0,8708.346377969168,1865.6869352951362,-0.0002931027369150257,5687.785544853276,0.6666666666666666
18627480.0,1.0,5.0,3.5361894383817476,299.9028291812084,285.15,268.15,273.15,271.70051025721676,298.61700773714784,299.57737569965616,300.36669970531193,300.0035839002189,300.04603807038774,300.22481404587757,0.22529204089853158,303.8980909090909,299.3315951470885,1.0,2.0,8704.579468753032,1865.6869352951362,-0.0002931027369150257,5081.433650095394,0.6666666666666666
18627540.0,1.0,5.0,4.163909864897248,300.0207538714566,285.15,268.15,273.15,271.7005102572168,298.5760345435449,299.58395665704296,300.3670095745641,300.003944199641,300.0466640535803,300.2266264230918,0.22700920708987263,303.908989057239,299.341510500631,1.0,2.0,8702.772051861946,1865.6869352951362,-0.0002931027369150257,5751.805540227498,0.6666666666666666
18627600.0,1.0,5.0,4.234001036926707,300.103772822455,285.15,268.15,273.15,271.7005102572168,298.58949007042503,299.5884680656507,300.3767998368961,300.0148884959172,300.05676999565105,300.2396010884904,0.22872637328125803,303.92003367003366,299.35155919932447,1.0,2.0,8705.341040450536,1865.6869352951362,-0.0002931027369150257,5969.66638781607,0.6666666666666666
18627660.0,1.0,5.0,3.737676046231757,300.0761748606918,285.15,268.15,273.15,271.7005102572168,298.61986910774704,299.5907646654992,300.3838823159166,300.0217109978857,300.0643313379599,300.2492147136429,0.2304435394724048,303.93120454545453,299.36172286613436,1.0,2.0,8707.164023204794,1865.6869352951362,-0.0002931027369150257,5463.35015799575,0.6666666666666666
18627720.0,1.0,5.0,3.5745774623300175,299.90488499741167,285.15,268.15,273.15,271.7005102572168,298.60527752580987,299.5939306523792,300.37912013643137,300.0187201502176,300.06018976186283,300.24488696778684,0.2321607056639522,303.9424814814815,299.37198312340604,1.0,2.0,8704.064585577868,1865.6869352951362,-0.0002931027369150257,5040.242332598266,0.6666666666666666
18627780.0,1.0,5.0,4.181968250962042,300.0585939151539,285.15,268.15,273.15,271.7005102572168,298.5798889066411,299.6004650321574,300.3823588545391,300.02163354466234,300.06392344051784,300.24981500337367,0.23387787185549297,303.95384427609423,299.38232159284723,1.0,2.0,8703.637174643218,1865.6869352951362,-0.0002931027369150257,5750.585641873627,0.6666666666666666
18627840.0,1.0,5.0,4.229800220339882,300.13591022795237,285.15,268.15,273.15,271.7005102572168,298.60468470256643,299.6052700930307,300.3935397490994,300.03463743318684,300.07573416413334,300.2638625336687,0.23559503804661225,303.9652727272727,299.39271989551344,1.0,2.0,8706.74583501911,1865.6869352951362,-0.0002931027369150257,5952.977312419812,0.6666666666666666
18627900.0,1.0,5.0,3.5850053179057904,300.00350195230055,285.15,268.15,273.15,271.7005102572168,298.62856884221503,299.6066131333491,300.3961312743971,300.0357527632316,300.07922937117314,300.2679772346043,0.23731220423716462,303.9767466329966,299.4031596517959,1.0,2.0,8707.06548536005,1865.6869352951362,-0.0002931027369150257,5157.676449140588,0.6666666666666666
18627960.0,1.0,5.0,3.869473393675726,299.9274633655739,285.15,268.15,273.15,271.7005102572168,298.6011541742473,299.61162621960733,300.3917391572166,300.0350570200922,300.07571878271983,300.2636779901364,0.23902937042819294,303.9882457912458,299.4136224814132,1.0,2.0,8703.92541634193,1865.6869352951362,-0.0002931027369150257,5268.682148800772,0.6666666666666666
18628020.0,1.0,5.0,4.215291309734542,300.12026254721883,285.15,268.15,273.15,271.70051025721676,298.59716641445067,299.6172002712657,300.3998728166111,300.042605936421,300.08451396279713,300.2742804224458,0.24074653661977136,303.99974999999995,299.4240900034054,1.0,2.0,8705.745076946849,1865.6869352951362,-0.0002931027369150257,5808.047632095379,0.6666666666666666
18628080.0,1.0,5.0,3.7377957342848345,300.11586871960884,285.15,268.15,273.15,271.70051025721676,298.633049818485,299.6194136785343,300.40868468948446,300.05152392450833,300.0941150876253,300.28571302085953,0.24246370281104682,304.01123905723904,299.43454383613164,1.0,2.0,8708.596949680834,1865.6869352951362,-0.0002931027369150257,5376.629500553447,0.6666666666666666
18628140.0,1.0,5.0,3.5219273842844787,299.9591322282845,285.15,268.15,273.15,271.70051025721676,298.6313116100872,299.62260560215185,300.4057458380103,300.0498218489599,300.09208769125576,300.2831486796355,0.24418086900214026,304.02269276094273,299.44496559726963,1.0,2.0,8706.479896066836,1865.6869352951362,-0.0002931027369150257,4945.807252797303,0.6666666666666666
18628200.0,1.0,5.0,4.1176306422835,300.06433864060773,285.15,268.15,273.15,271.7005102572168,298.60587338261394,299.6290955759286,300.40698619111583,300.05225187489253,300.0940222228704,300.2855001295135,0.24589803519329698,304.0340909090909,299.4553369038197,1.0,2.0,8705.419559564347,1865.6869352951362,-0.0002931027369150257,5550.635017900956,0.6666666666666666
18628260.0,1.0,5.0,4.05218538452119,300.19162285660724,285.15,268.15,273.15,271.70051025721676,298.6308258098184,299.6331131367562,300.4184730017331,300.0648868377883,300.10611770246624,300.3000832201151,0.24761520138474508,304.04541329966327,299.4656393721107,1.0,2.0,8708.896448942529,1865.6869352951362,-0.0002931027369150257,5713.237553376169,0.6666666666666666
18628320.0,1.0,5.0,3.547302063421759,300.01244465800886,285.15,268.15,273.15,271.70051025721676,298.65147790851563,299.63524360206486,300.42024113456966,300.0649450826361,300.1087155128948,300.3031583807875,0.24933236757595892,304.0566397306397,299.4758546178091,1.0,2.0,8708.642945264857,1865.6869352951362,-0.0002931027369150257,4997.679116700154,0.6666666666666666
18628380.0,1.0,5.0,3.8604742789136863,299.9625313679754,285.15,268.15,273.15,271.7005102572168,298.6239844656508,299.6402782685871,300.4169860469976,300.065526923436,300.10618895450784,300.3002901956164,0.25104953376740885,304.06775,299.4859642559318,1.0,2.0,8705.778404852423,1865.6869352951362,-0.0002931027369150257,5169.503105300002,0.6666666666666666
18628440.0,1.0,5.0,4.211522694942985,300.1599430337608,285.15,268.15,273.15,271.7005102572168,298.62354757530386,299.64604383928764,300.42659793162437,300.07439326649023,300.11630600942743,300.31261605963135,0.2527666999583367,304.0787239057239,299.49594990086086,1.0,2.0,8707.8667617934,1865.6869352951362,-0.0002931027369150257,5733.103655731132,0.6666666666666666
18628500.0,1.0,5.0,3.655916637914262,300.11165276123927,285.15,268.15,273.15,271.7005102572168,298.6575314776281,299.64796694831244,300.4347357147317,300.08152892462476,300.12509608853725,300.3233385885522,0.2544838661487536,304.0895412457912,299.50579316636225,1.0,2.0,8710.115236090216,1865.6869352951362,-0.0002931027369150257,5191.3437289435715,0.6666666666666666
18628560.0,1.0,5.0,3.5167091483041593,299.98616279878945,285.15,268.15,273.15,271.7005102572168,298.64716328643266,299.6513871028197,300.431502791512,300.0804248515283,300.1225871850699,300.3205173258589,0.2562010323398571,304.1001818181818,299.5154756656071,1.0,2.0,8707.528274355607,1865.6869352951362,-0.0002931027369150257,4876.916071055808,0.6666666666666666
18628620.0,1.0,5.0,4.126150170192673,300.1061936390405,285.15,268.15,273.15,271.7005102572168,298.6219345846423,299.65800979811405,300.43411639620683,300.0836871211547,300.12571194320026,300.32454106439286,0.25791819853104464,304.1106254208754,299.52497901119597,1.0,2.0,8706.771052786959,1865.6869352951362,-0.0002931027369150257,5517.905322359008,0.6666666666666666
18628680.0,1.0,5.0,3.935833392003704,300.2221993034881,285.15,268.15,273.15,271.7005102572168,298.6504289278627,299.6614696461855,300.4459624489386,300.0961948791049,300.1380128270109,300.3397173503967,0.25963536472279974,304.12085185185185,299.53428481518654,1.0,2.0,8710.429216126027,1865.6869352951362,-0.0002931027369150257,5543.543398053856,0.6666666666666666
18628740.0,1.0,5.0,3.5351446171290344,300.0420779042756,285.15,268.15,273.15,271.70051025721676,298.6689090877718,299.66432674813194,300.4475462564119,300.0960377687394,300.14025748611624,300.34257033147145,0.26135253091391725,304.13084090909086,299.5433746891239,1.0,2.0,8709.945726653494,1865.6869352951362,-0.0002931027369150257,4937.474924158202,0.6666666666666666
18628800.0,1.0,5.0,3.6494390830392276,299.9782755572635,285.15,268.15,273.15,271.7005102572168,298.6432789245186,299.66827931239135,300.44396858184433,300.09671207278086,300.1372519905007,300.3396272724012,0.2630696971049141,304.14057239057234,299.55223024407434,1.0,2.0,8707.218846931606,1865.6869352951362,-0.0002931027369150257,4897.111255210869,0.6666666666666666
18628860.0,1.0,5.0,4.190998186755515,300.18238793665216,285.15,268.15,273.15,271.7005102572168,298.63837275011724,299.6749310488339,300.45257310560953,300.1041798180163,300.1462044623243,300.35078715492,0.264786863296097,304.1500260942761,299.5608330906617,1.0,2.0,8708.976253026723,1865.6869352951362,-0.0002931027369150257,5621.1902255499,0.6666666666666666
18628920.0,1.0,5.0,3.6554374780108194,300.15387052430617,285.15,268.15,273.15,271.7005102572168,298.67732278617103,299.6769630755929,300.4621821376292,300.1123542938656,300.1562835472942,300.3634687148925,0.26650402948725205,304.1591818181818,299.5691648391071,1.0,2.0,8711.940256533975,1865.6869352951362,-0.0002931027369150257,5136.768669816174,0.6666666666666666
18628980.0,1.0,5.0,3.5153795822207288,300.03305049932044,285.15,268.15,273.15,271.7005102572168,298.67561283519547,299.68067885582036,300.4606118480842,300.11189555062623,300.15527272138405,300.3626501203482,0.26822119567823577,304.16801936026934,299.5772070992717,1.0,2.0,8709.955875913434,1865.6869352951362,-0.0002931027369150257,4838.737295165413,0.6666666666666666
18629040.0,1.0,5.0,3.9222292674099295,300.0391236514536,285.15,268.15,273.15,271.7005102572168,298.64629455289713,299.6860095745396,300.4594514668486,300.1136986249306,300.1545448756069,300.36249049035604,0.26993836186886455,304.1765185185185,299.5849414807026,1.0,2.0,8707.866888261704,1865.6869352951362,-0.0002931027369150257,5157.161650159849,0.6666666666666666
18629100.0,1.0,5.0,4.17509318205681,300.2376884777614,285.15,268.15,273.15,271.7005102572168,298.65999112897316,299.6915984457067,300.4716857553088,300.12524501109215,300.1670385584515,300.37808135657474,0.2716555280602042,304.18465909090907,299.5923495926813,1.0,2.0,8711.119908222701,1865.6869352951362,-0.0002931027369150257,5666.185696726959,0.6666666666666666
18629160.0,1.0,5.0,3.5652234894521473,300.11031624179583,285.15,268.15,273.15,271.7005102572168,298.6929142445667,299.6933678130263,300.4773699876628,300.1282180809558,300.17320241291253,300.3861679796195,0.2733726942520314,304.19242087542085,299.599413044276,1.0,2.0,8712.369081293451,1865.6869352951362,-0.0002931027369150257,4965.581446536564,0.6666666666666666
18629220.0,1.0,5.0,3.509481827687272,300.03314171060435,285.15,268.15,273.15,271.7005102572168,298.67536368323914,299.6969465602939,300.47439534872086,300.1282760629619,300.1706901244583,300.38392237201344,0.2750898604435375,304.19978367003364,299.6061134443961,1.0,2.0,8709.629036616594,1865.6869352951362,-0.0002931027369150257,4784.358238539772,0.6666666666666666
18629280.0,1.0,5.0,4.120729625811598,300.1564421650409,285.15,268.15,273.15,271.7005102572168,298.6508559444856,299.70357228605013,300.4781539086814,300.1322394459688,300.17473347433736,300.38938466384644,0.27680702663471213,304.2067272727273,299.61243240185087,1.0,2.0,8709.024289645768,1865.6869352951362,-0.0002931027369150257,5438.51237373027,0.6666666666666666
