,occSch.occupied,modCon.y,senSupFlo.V_flow,TSup.T,conAHU.TSupSet,chi.TSet,iceTan.TOutSet,TCHWSup.T,TCHWRetCoi.T,conVAVCor.TZon,conVAVSou.TZon,conVAVEas.TZon,conVAVNor.TZon,conVAVWes.TZon,iceTan.SOC,TOut.y,weaBus.TWetBul,chi.on,iceTan.stoCon.y,chi.P,priPum.P,secPum.P,fanSup.P
18603840.0,1.0,3.0,1.2050641459919702,285.2281767712291,285.15,282.45,282.45,282.74989642012366,285.0722310950594,296.43018143933097,296.59236214018296,296.32240110864456,296.5936940031722,296.49394464542513,0.3756694066461819,297.14874267310785,296.59751263609047,0.0,3.0,0.0,2528.496670429214,833.2349280839711,123.46403935243137
18603900.0,1.0,3.0,1.2050638878441609,285.00531777482576,285.15,282.45,282.45,282.4499455435368,284.84458208268416,296.42715132361974,296.5903413061023,296.3197651401305,296.5916571020623,296.4918315173667,0.3744478504053431,297.1727921195652,296.6386317066671,0.0,3.0,0.0,3049.4749832616103,832.8897566084595,123.4638082966165
18603960.0,1.0,3.0,1.2050636717967753,284.9959237813738,285.15,282.75,282.75,282.44999355665766,284.8548925239677,296.4230792511708,296.58736947122065,296.31584839712264,296.58866791373515,296.48864460486914,0.3732912808508073,297.1970314814815,296.67927030754817,0.0,3.0,0.0,1671.7008247610866,830.4591381638644,123.4636002789649
18604020.0,1.0,3.0,1.2050634939629343,285.2219340578824,285.15,282.75,282.75,282.74994242568647,285.08266541618514,296.421357826484,296.5867873231893,296.3155272124721,296.5880669984785,296.48824433354076,0.3722505862258122,297.22144946658614,296.7193933377628,0.0,3.0,0.0,2958.35240437957,829.6799464688871,123.46341356161793
18604080.0,1.0,3.0,1.2050633506166613,285.2375959161565,285.15,282.45,282.45,282.74999638661893,285.0808355901552,296.420992240051,296.58751599808187,296.31693636828265,296.58877528555934,296.48929940521725,0.3711445147413941,297.24603478260866,296.75896561788863,0.0,3.0,0.0,2525.594816669842,830.515629909256,123.46324754599526
18604140.0,1.0,3.0,1.205063238333376,285.0185423754871,285.15,282.45,282.45,282.44994478767956,284.8559039710707,296.4185616787614,296.5861862999617,296.31515469229106,296.5874235098118,296.487916291779,0.3699225942097047,297.2707761372786,296.79795188469734,0.0,3.0,0.0,3050.4224402269056,830.035272633916,123.46310137504354
18604200.0,1.0,3.0,1.2050631538029162,285.0054215324292,285.15,282.75,282.75,282.4499937972437,284.8662152514081,296.4150235337636,296.5838389535811,296.3119873501822,296.58505238548213,296.4853827268124,0.368764565310526,297.29566223832524,296.8363167856635,0.0,3.0,0.0,1671.824473387405,827.3875795097138,123.4629736004295
18604260.0,1.0,3.0,1.2050630941371232,285.2316831609714,285.15,282.75,282.75,282.7500865363095,285.09150260663955,296.4137537596903,296.5838030550244,296.3123068949244,296.58499082293713,296.48555010637193,0.3677231265043492,297.32068179347823,296.87402487333196,0.0,3.0,0.0,2952.846587668626,826.7657290790801,123.46286326750473
18604320.0,1.0,3.0,1.205063056698633,285.2450977320808,285.15,283.04999999999995,283.04999999999995,282.7501709874684,285.0890089369638,296.41375721971815,296.5849976432289,296.3142466900546,296.58615768626487,296.4870858710973,0.36661562565380956,297.34582351046697,296.9110405995387,0.0,3.0,0.0,1661.0608066216103,827.8308409385152,123.4627693153206
18604380.0,1.0,3.0,1.2050630392566104,285.4662311847844,285.15,283.04999999999995,283.04999999999995,283.0500587221129,285.3195824894144,296.4153539110586,296.5877458485409,296.31829166716153,296.5888760105786,296.49036535039187,0.3656006374752509,297.37107609702093,296.94732830947885,0.0,3.0,0.0,2901.4728736773727,829.7653920675676,123.46269069785002
18604440.0,1.0,3.0,1.2050630399923496,285.48346225564876,285.15,282.75,282.75,283.0500094483978,285.32270369223653,296.41777637532573,296.591248735896,296.32314691988313,296.5923467584085,296.4944266300938,0.36451819598114854,297.3964282608695,296.98285223561885,0.0,3.0,0.0,2556.033405113501,831.7345704896234,123.46262641821373
18604500.0,1.0,3.0,1.2050630575352248,285.26083810579644,285.15,282.75,282.75,282.7501095581054,285.08174128909735,296.4176522108054,296.5922125167577,296.32408269733656,296.5932761037912,296.49549022774585,0.3633190007797136,297.42186870974234,297.0175764914448,0.0,3.0,0.0,3002.2470705108526,833.2543645186912,123.46257554559818
18604560.0,1.0,3.0,1.2050630910698188,285.23841569553065,285.15,282.45,282.45,282.74999290627926,285.0777219648196,296.4158615461144,296.59162260860944,296.3228805995989,296.5926493444883,296.49480101696577,0.3621821774350892,297.44738615136873,297.0514650650418,0.0,3.0,0.0,2519.9846839400884,834.4258107687134,123.46253756193997
18604620.0,1.0,3.0,1.2050631401325282,285.0122636045935,285.15,282.45,282.45,282.4499439090303,284.84455664143667,296.4122313066339,296.58930753014107,296.3193131397727,296.59029503282017,296.4921731311135,0.36095154611830044,297.47296929347823,297.08448181249986,0.0,3.0,0.0,3054.0729965111364,834.7148148750599,123.46251100546264
18604680.0,1.0,3.0,1.2050632050036736,285.00547619057784,285.15,282.75,282.75,282.44998581326115,284.8530858124138,296.40764865869903,296.5861885419637,296.3148736844657,296.58713425360753,296.48872040712587,0.35978962914571505,297.4986068438003,297.11659045113714,0.0,3.0,0.0,1672.8859181806602,833.2355599058344,123.46249565500973
18604740.0,1.0,3.0,1.2050632865627495,285.2298055766911,285.15,282.75,282.75,282.75005048691344,285.08341500295654,296.40558956951196,296.5856573258034,296.31443425563145,296.58655851932923,296.48833808555133,0.3587430571873897,297.52428751006437,297.14775455253675,0.0,3.0,0.0,2955.3102832034433,832.798722540586,123.46249103763013
18604800.0,1.0,3.0,1.2050633864168498,285.24187280440515,285.15,282.45,282.45,282.7499980133412,285.0813190064486,296.40769342723104,296.5892368067452,296.3186543572906,296.59009063516095,296.4922681223713,0.35763098402934473,297.54999999999995,297.1779375353884,0.0,3.0,0.0,2525.8300520500266,833.7761936653294,123.4624968472491
18604800.0,1.0,3.0,1.2050633864168498,285.24187280440515,285.15,282.45,282.45,282.7499980133412,285.0813190064486,296.40769342723104,296.5892368067452,296.3186543572906,296.59009063516095,296.4922681223713,0.35763098402934473,297.54999999999995,297.1779375353884,0.0,3.0,0.0,2525.8300520500266,833.7761936653294,123.4624968472491
18604860.0,1.0,3.0,1.2050635096153963,285.02364344314094,285.15,282.45,282.45,282.449949357778,284.8567470389411,296.5165250449803,296.69813281827527,296.4258107796821,296.69893550887343,296.60049103534544,0.35640307907463303,297.57586871270246,297.20730296997493,0.0,3.0,0.0,3054.0904850915867,833.8303475759326,123.46251313931832
18604920.0,1.0,3.0,1.205063659943655,285.0215599571362,285.15,282.75,282.75,282.44999617005595,284.87113368769775,296.6044907016906,296.78460716664705,296.50857654194806,296.7853552231433,296.6853534486854,0.355237401135915,297.6020187553282,297.2360437168471,0.0,3.0,0.0,1673.6789971874887,832.1422199377961,123.46254023942156
18604980.0,1.0,3.0,1.2050638375640919,285.25518123221565,285.15,282.75,282.75,282.75005530669284,285.1061099251444,296.67891295212166,296.8569235228867,296.5776581017652,296.8576141917655,296.75606692685153,0.35418442026148017,297.6284398976982,297.26416694077034,0.0,3.0,0.0,2962.46269599491,831.7847419151478,123.46257825147964
18605040.0,1.0,3.0,1.2050640426845542,285.27267025625775,285.15,282.45,282.45,282.75000952805857,285.10836937739475,296.7420675560343,296.91784177752527,296.63558104050924,296.91847258922803,296.81539971048295,0.3530623031700898,297.6551219096334,297.29167971998453,0.0,3.0,0.0,2519.652612701963,832.9851354343414,123.46262727988614
18605100.0,1.0,3.0,1.2050642755128143,285.0539853576145,285.15,282.45,282.45,282.449949151121,284.88099744626726,296.7929545520132,296.9666913971237,296.6803855037245,296.9672599444029,296.862288796856,0.35182169921694995,297.6820545609548,297.318589054964,0.0,3.0,0.0,3064.928205489727,833.4315584592022,123.46268742662566
18605160.0,1.0,3.0,1.2050645362922618,285.04774825175525,285.15,282.75,282.75,282.44999617458683,284.8917066980338,296.83423672387056,297.0063519602072,296.71584058884423,297.00685573990603,296.899926199836,0.35064337599044176,297.70922762148336,297.34490187695724,0.0,3.0,0.0,1675.7889259169735,832.2470450241202,123.462758931444
18605220.0,1.0,3.0,1.205064825069559,285.27901077887225,285.15,282.75,282.75,282.7500149825153,285.12515526545434,296.87110088305593,297.04199216708105,296.74874946831466,297.04242861483954,296.93405345800085,0.34957877496792833,297.73663086104006,297.37062505631343,0.0,3.0,0.0,2970.295073565956,832.2400183689107,123.46284154701856
18605280.0,1.0,3.0,1.205065141959016,285.29694810494857,285.15,282.45,282.45,282.7499900872978,285.12726251779503,296.903832590869,297.0738210715924,296.77860578213114,297.0741874406223,296.9646739832854,0.3484465472932695,297.76425404944587,297.3957654106003,0.0,3.0,0.0,2512.773418754844,833.5916199946348,123.46293554727185
18605340.0,1.0,3.0,1.2050654869325652,285.07321670286814,285.15,282.45,282.45,282.4499490310758,284.8959880614759,296.9299255109592,297.0993546454724,296.8013430823029,297.0996480818627,296.9887770541317,0.3471955008397403,297.7920869565217,297.42032971251797,0.0,3.0,0.0,3072.8953921982115,834.2242965713527,123.46304100041816
18605400.0,1.0,3.0,1.2050658598533937,285.06577738336466,285.15,282.75,282.75,282.4499897587878,284.9041557996026,296.9509420698838,297.12020930903134,296.8192783163141,297.12042686065774,297.0082037228507,0.34600809884972994,297.8201193520886,297.444324697614,0.0,3.0,0.0,1677.5559341988574,833.4847619505778,123.463157959468
18605460.0,1.0,3.0,1.2050662604875682,285.29141968545434,285.15,282.75,282.75,282.7310931797331,285.1370673545431,296.9710674236773,297.1404870538809,296.8380936636046,297.14062566252625,297.0276016587682,0.3449335051639266,297.8483410059676,297.46775707180285,0.0,3.0,0.0,2771.1706242703594,833.6934953367899,123.46328642648388
18605520.0,1.0,3.0,1.2050666885885883,285.31238136863846,285.15,282.45,282.45,282.7500114211433,285.142534323139,296.9899003719581,297.1596706980102,296.8564822420926,297.15972715449266,297.04621410343935,0.343792863847542,297.8767416879795,297.4906335186938,0.0,3.0,0.0,2509.226467167487,834.7650432245819,123.46342678150572
18605580.0,1.0,3.0,1.20506714290941,285.08993805826213,285.15,282.45,282.45,282.4499490999754,284.9084096275474,297.0045937484421,297.1749121769715,296.87001298478884,297.1748834335173,297.06064598909245,0.34253469828852756,297.9053111679454,297.51296070673163,0.0,3.0,0.0,3079.3255704396865,835.335305175803,123.46357822130831
18605640.0,1.0,3.0,1.2050676232242157,285.0762166623251,285.15,282.75,282.75,282.44999532209613,284.91410593001837,297.0161442634802,297.187267858872,296.8804074904286,297.18715073058826,297.0721579605331,0.341338483258179,297.93403921568625,297.5347452961512,0.0,3.0,0.0,1678.8430365765407,834.8220044099595,123.46374102832131
18605700.0,1.0,3.0,1.2050681283520508,285.30562738928114,285.15,282.75,282.75,282.7501742601259,285.1502348664858,297.02834449515575,297.20046237165786,296.8929776163359,297.2002536476037,297.08501397740486,0.3402573012217138,297.962915601023,297.5559939457508,0.0,3.0,0.0,2990.2134484777866,835.0292281461711,123.46391511065205
18605760.0,1.0,3.0,1.205068657149538,285.32632241544104,285.15,282.45,282.45,282.75001085767155,285.1555555442914,297.0406308573875,297.2138214999589,296.9062903948261,297.2135179073832,297.0983031024747,0.33910943788445375,297.9919300937766,297.57671331948575,0.0,3.0,0.0,2505.8845656017247,835.801788823953,123.46410065904
18605820.0,1.0,3.0,1.2050692080068184,285.10381738286645,285.15,282.45,282.45,282.4499505699576,284.91985619302346,297.04981157102986,297.22417194830183,296.91558161309445,297.2237704694155,297.1082970857633,0.3378444765972465,298.02107246376806,297.5969100928844,0.0,3.0,0.0,3084.560347153042,836.2630950403533,123.46429663249688
18605880.0,1.0,3.0,1.205069779258836,285.0878811125477,285.15,282.15,282.15,282.4499944669385,284.92425509176405,297.05671327374364,297.232411819709,296.9224219279794,297.23190929384964,297.1160983159732,0.3366412585748797,298.0503324808184,297.6165909592886,0.0,3.0,0.0,2471.343646436655,835.8437987515191,123.46450305917675
18605940.0,1.0,3.0,1.2050703690005182,284.87296728446876,285.15,282.15,282.15,282.14994625047655,284.7108457663283,297.0612407263411,297.2384392639226,296.9266267978124,297.23783252056353,297.12157608159566,0.3353451670593089,298.07969991474846,297.6357626359205,0.0,3.0,0.0,3134.72572896422,833.1970868268268,123.46471964455895
18606000.0,1.0,3.0,1.2050709750617092,284.8833341784151,285.15,282.45,282.45,282.1499918357973,284.74160127637947,297.0643929657286,297.2432707519142,296.92977433508713,297.24255662675125,297.12592794691426,0.33411865338199204,298.10916453537936,297.6544318697771,0.0,3.0,0.0,1691.3499775603673,826.9413990859714,123.46494593380557
18606060.0,1.0,3.0,1.2050715951363247,285.11475723892625,285.15,282.45,282.45,282.45005820629257,284.97094344006877,297.0696914197803,297.2503330049823,296.93668475184086,297.2495084915264,297.1330590892748,0.3330062477919973,298.13871611253194,297.6726054433528,0.0,3.0,0.0,3040.446682316846,823.9841382273167,123.46518139284457
18606120.0,1.0,3.0,1.2050722265917897,285.1290068276795,285.15,282.75,282.75,282.4500085093082,284.9733948982961,297.0761243349391,297.25850074428524,296.94526971405463,297.25756298530723,297.1415338259817,0.33182651128280233,298.16834441602725,297.69029018019216,0.0,3.0,0.0,1679.1727210848044,822.7326847897406,123.46542567698145
18606180.0,1.0,3.0,1.205072866688935,285.3445180575214,285.15,282.75,282.75,282.750095967322,285.194350485447,297.08404400145577,297.2681100393798,296.95594714081386,297.26705648011534,297.1517016131914,0.33073745480369393,298.19803921568626,297.70749295027275,0.0,3.0,0.0,2992.5690387140094,823.7517391496906,123.46567764375175
18606240.0,1.0,3.0,1.205073512537502,285.3603585539432,285.15,282.45,282.45,282.7500130261118,285.18969352007434,297.09257762673826,297.27824618132126,296.9671836662175,297.2770742688177,297.1624364881522,0.32957942825548536,298.2277902813299,297.72422067521774,0.0,3.0,0.0,2500.9367006612,826.4132437486707,123.4659370603893
18606300.0,1.0,3.0,1.2050741610205282,285.13665872009153,285.15,282.45,282.45,282.44991716271164,284.9577938749304,297.09850563820044,297.28576783025414,296.9745007609566,297.2844752637188,297.1701295521668,0.3283042657952772,298.25758738277915,297.7404803333405,0.0,3.0,0.0,3093.9953639460186,828.2889341537801,123.46620238977395
18606360.0,1.0,3.0,1.2050748091483405,285.1223216545724,285.15,282.75,282.75,282.4499938916173,284.96060471004614,297.1026480566785,297.29159355435866,296.9796099372603,297.2901777224112,297.17594879313384,0.3270916944149476,298.28742028985505,297.7562789645184,0.0,3.0,0.0,1681.8492050969376,828.6310018049353,123.46647329999858
18606420.0,1.0,3.0,1.2050754537899062,285.34742276385936,285.15,282.75,282.75,282.75005108196194,285.19032185000333,297.1085375727252,297.29920927393795,296.9875979604908,297.29766792163974,297.183920842504,0.32599341027490475,298.3172787723785,297.77162367489785,0.0,3.0,0.0,2998.3541381934742,829.9094580394794,123.46674859295376
18606480.0,1.0,3.0,1.2050760917086174,285.3649810498195,285.15,282.45,282.45,282.7500528113781,285.1930885820517,297.11546541928357,297.3078176374628,296.99697648805324,297.306148793605,297.1930272782757,0.3248292391134209,298.3471526001705,297.7865216414288,0.0,3.0,0.0,2495.245475612909,831.8457292121534,123.46702743571291
18606540.0,1.0,3.0,1.2050767198584735,285.1386680417031,285.15,282.45,282.45,282.449950326449,284.95535265996836,297.1200055802524,297.3140374237636,297.00280799975855,297.3122391402336,297.1993591467176,0.3235472246387296,298.377031543052,297.80098011622795,0.0,3.0,0.0,3096.790608002362,833.2132852632798,123.4673088307394
18606600.0,1.0,3.0,1.2050773352550972,285.1263229262473,285.15,282.15,282.15,282.4499922380484,284.9579762627684,297.1228759244548,297.31867727572615,297.00660879879166,297.3167475226165,297.20395091520453,0.32232872056385675,298.40690537084396,297.81500643077067,0.0,3.0,0.0,2463.602652530791,833.6303846459303,123.46759172709488
18606660.0,1.0,3.0,1.2050779351008432,284.9085684815598,285.15,282.15,282.15,282.1476893745034,284.7406387751032,297.1239099178321,297.32157278310495,297.00815525472643,297.3195096726097,297.20662160204057,0.32101645745225493,298.43676385336744,297.8286079999093,0.0,3.0,0.0,3090.389860571983,832.089149418378,123.46787506064457
18606720.0,1.0,3.0,1.2050785166510987,284.9092742510082,285.15,282.45,282.45,282.1499897815611,284.76403009330704,297.1240593985441,297.3237081962049,297.0090509417707,297.3215097763537,297.20856198735237,0.319773688014538,298.4665967604433,297.8417923257174,0.0,3.0,0.0,1694.3431425608576,827.3089132476451,123.46815775131525
18606780.0,1.0,3.0,1.205079077765695,285.1399102797942,285.15,282.45,282.45,282.4500540332692,284.9923999132919,297.1266409375893,297.3283022987981,297.0138094313752,297.3259671437741,297.21343179869245,0.3186450238721679,298.49639386189256,297.85456700115776,0.0,3.0,0.0,3053.834279209405,825.2130524574767,123.46843882739769
18606840.0,1.0,3.0,1.2050796161000543,285.1539218309422,285.15,282.75,282.75,282.45000127765144,284.99258234392624,297.13070879917024,297.33430717127766,297.0205212968109,297.33183410826143,297.21990196993625,0.3174502584077544,298.5261449275362,297.86693971357346,0.0,3.0,0.0,1681.924928954189,824.8104036367946,123.4687172152475
18606900.0,1.0,3.0,1.205080129981337,285.3733566638772,285.15,282.75,282.75,282.7500851521858,285.2156957181722,297.13654837986587,297.3419967014266,297.0295384825786,297.3393845825068,297.2282672576758,0.31634665576663584,298.5558397271952,297.87891824799846,0.0,3.0,0.0,3000.06501009156,826.131596719856,123.46899199243862
18606960.0,1.0,3.0,1.2050806179767952,285.3869651536728,285.15,282.45,282.45,282.75000987581717,285.21343316064434,297.1433065523578,297.35047663329254,297.03936398632396,297.34772435347935,297.2374293475143,0.31517375004814435,298.5854680306905,297.8905104902878,0.0,3.0,0.0,2494.230031491809,828.7861746076264,123.4692620381238
18607020.0,1.0,3.0,1.2050810790258564,285.16630175350036,285.15,282.45,282.45,282.4499514023271,284.97821243868685,297.1476495704367,297.356504918926,297.0454028317383,297.3536111408948,297.2436871062839,0.3138849951650814,298.6150196078431,297.9017244300632,0.0,3.0,0.0,3103.8474047484074,830.6893299940477,123.46952683770706
18607080.0,1.0,3.0,1.2050815125335852,285.1447371579735,285.15,282.15,282.15,282.44999382980626,284.97720473985265,297.15037462837455,297.36098155760646,297.04933685464744,297.3579444806562,297.2481952463183,0.3126573138670009,298.64448422847397,297.9125681634728,0.0,3.0,0.0,2460.5366772709026,831.4885417872838,123.46978554147339
18607140.0,1.0,3.0,1.2050819180951604,284.93349836581973,285.15,282.15,282.15,282.1499461048521,284.76027157809466,297.1512048753766,297.36364801840693,297.0508524032423,297.36046567702084,297.2506785515249,0.31133855927186116,298.67385166240405,297.923049895763,0.0,3.0,0.0,3153.806612465829,830.2265394060207,123.47003735636177
18607200.0,1.0,3.0,1.2050822958374248,284.92605919346346,285.15,282.45,282.45,282.149993499138,284.78099145338246,297.1511104873297,297.36550481464104,297.0515636154779,297.3621751192021,297.25234346025115,0.3100860865170282,298.70311167945437,297.93317794365777,0.0,3.0,0.0,1695.3948470830583,825.9262320901786,123.47028186586678
18607260.0,1.0,3.0,1.2050826461745179,285.1590089479954,285.15,282.45,282.45,282.45005472090577,285.00834732248256,297.15344415009673,297.36982583477237,297.0561504542945,297.36634696040215,297.2569368108559,0.3089508752806742,298.7322540494458,297.9429607375451,0.0,3.0,0.0,3058.5317985292922,824.2304359287701,123.4705185443745
18607320.0,1.0,3.0,1.2050829698385845,285.17183261626934,285.15,282.75,282.75,282.450006461432,285.006613956355,297.15726866229176,297.37556215776806,297.0626790844708,297.3719327106225,297.26311818209683,0.3077488824476476,298.76126854219945,297.95240682346616,0.0,3.0,0.0,1683.3576507195698,824.2444281665506,123.47074703766019
18607380.0,1.0,3.0,1.2050832678317813,285.39196017708065,285.15,282.75,282.75,282.75005870164415,285.22970148643134,297.16284192803073,297.38296128203336,297.071467136975,297.37917985369086,297.271155384304,0.30663819775439133,298.79014492753623,297.96152486490416,0.0,3.0,0.0,3010.646235784592,825.8550267277266,123.47096708358575
18607440.0,1.0,3.0,1.2050835413934895,285.40327664182087,285.15,282.45,282.45,282.74995167659824,285.2273424433021,297.1693880162854,297.3912094914819,297.08115374473766,297.3872748123027,297.2800502843276,0.30545856490296897,298.81887297527703,297.9703236443704,0.0,3.0,0.0,2491.5483514547473,828.6643412407635,123.4711785345812
18607500.0,1.0,3.0,1.2050837919340842,285.17827816757404,285.15,282.45,282.45,282.4499751869087,284.9893061440713,297.17349827294015,297.3969817746659,297.086987267498,297.39289212308705,297.2859994072459,0.30416200886483785,298.84744245524297,297.97881206478417,0.0,3.0,0.0,3107.5859840488542,830.7182625749795,123.47138133764
18607560.0,1.0,3.0,1.2050840220016081,285.1611331785443,285.15,282.15,282.15,282.44999218041465,284.9884334989704,297.1759534482264,297.40117706774635,297.09068777929855,297.39693001474535,297.2901734215061,0.3029289740697572,298.8758431372549,297.9869991506424,0.0,3.0,0.0,2456.876566662842,831.7214850522836,123.47157521092274
18607620.0,1.0,3.0,1.2050842475464711,284.94063931758274,285.15,282.15,282.15,282.14994752258724,284.7666484961194,297.1765405466379,297.40358801839903,297.09198119496716,297.399181295301,297.2923462612824,0.30160185101779224,298.9040647911338,297.9948940489769,0.0,3.0,0.0,3157.572153443834,830.9524716332327,123.4717622578895
18607680.0,1.0,3.0,1.205084469055587,284.94148993110866,285.15,282.45,282.45,282.1499895169547,284.78634219041464,297.1761321709185,297.405130183153,297.09239415919666,297.40056118878755,297.2936380148715,0.3003443898813529,298.93209718670073,298.0025060300942,0.0,3.0,0.0,1696.8487719799327,827.3613845127161,123.47194302103456
18607740.0,1.0,3.0,1.205084680568961,285.16930014803097,285.15,282.45,282.45,282.45005200144067,285.01341040409017,297.1781910740617,297.40917782714666,297.09674033728214,297.40444442645816,297.29790230847095,0.299202012463586,298.9599300937766,298.0098444880957,0.0,3.0,0.0,3063.765129087584,825.939037785217,123.47211755749309
18607800.0,1.0,3.0,1.2050848769301488,285.1774779329811,285.15,282.75,282.75,282.4500065995033,285.01121161705214,297.1817597519012,297.41465917389206,297.1030547084087,297.4097598330514,297.30376816205234,0.2979928915026598,298.98755328218243,298.0169189411738,0.0,3.0,0.0,1684.2323178830763,826.2049113546553,123.47228569044364
18607860.0,1.0,3.0,1.2930557408489753,285.46233628785615,285.15,282.75,282.75,282.750106016678,285.3457401222111,297.1874427426144,297.39045743139064,297.11240017156786,297.403917897646,297.31204330722846,0.2968701648661916,299.0149565217391,298.0237390316807,0.0,3.0,0.0,3033.5896425505434,827.8787825621558,127.17858346564509
18607920.0,1.0,3.0,1.31353711619078,285.59237048329754,285.15,282.45,282.45,282.75003103730126,285.41649039663037,297.19441678500584,297.3509940713854,297.1244455606965,297.3625668483749,297.32274900640834,0.2956343696843334,299.04212958226765,298.0303145259655,0.0,3.0,0.0,2455.874696612563,830.2650944273001,130.21621725446616
18607980.0,1.0,3.0,1.311208539863349,285.3749164670225,285.15,282.45,282.45,282.45225893680436,285.1776649159077,297.1981478203033,297.3219839387245,297.1321124002414,297.32836940637185,297.3304353546703,0.2942509126552075,299.0690622335891,298.0366553139772,0.0,3.0,0.0,3276.056377076496,832.1141111592514,132.173594855418
18608040.0,1.0,3.0,1.3090449012580978,285.3538286799715,285.15,282.15,282.15,282.44999291318913,285.17001729086985,297.1994613643722,297.30149971460077,297.13664532973587,297.304308646797,297.3356139951073,0.29292507615693875,299.09574424552426,298.0427714086276,0.0,3.0,0.0,2418.2448896889387,833.5372872961548,133.81930696595344
18608100.0,1.0,3.0,1.3077407880705714,285.1270736617496,285.15,282.15,282.15,282.14995267618434,284.9329119666606,297.19843692669883,297.2851701977347,297.13800362600136,297.2855234586108,297.33808342315814,0.29150534258607136,299.12216538789426,298.04867294491345,0.0,3.0,0.0,3224.461399426586,834.5373215072668,135.25933034497749
18608160.0,1.0,3.0,1.306837381997349,285.1085631929048,285.15,281.84999999999997,281.84999999999997,282.14999335617347,284.9306862167752,297.19630868710686,297.2725525099169,297.13802925271403,297.2712081007209,297.3391817471017,0.29015148692988285,299.14831543052003,298.05437017879086,0.0,3.0,0.0,2391.1157410518645,834.6926023802212,136.51027528921568
18608220.0,1.0,3.0,1.3063293904197066,284.89291568413734,285.15,281.84999999999997,281.84999999999997,281.8499534546224,284.7183764667509,297.19273832516615,297.26155071426194,297.13614723618826,297.2590069237486,297.3384996577417,0.288707271024204,299.1741841432225,298.0598734858006,0.0,3.0,0.0,3269.6383018381607,832.7424832990741,137.60913672409302
18608280.0,1.0,3.0,1.3059089883061996,284.90066926108005,285.15,282.15,282.15,281.8499913081378,284.7422109719717,297.1888006397368,297.2527647835362,297.13410117940606,297.2493551621784,297.33739781348544,0.287332986675509,299.19976129582267,298.0651933594398,0.0,3.0,0.0,1725.9877006255044,827.632247816438,138.5657687041478
18608340.0,1.0,3.0,1.306042118202147,285.1295710243103,285.15,282.15,282.15,282.1500475504535,284.9637102087407,297.18777546987565,297.24966088457785,297.13645621478304,297.2456049852955,297.33954782156553,0.2860751560484677,299.2250366581415,298.0703404092755,0.0,3.0,0.0,3179.900207646534,825.3213881784945,139.4193581424546
18608400.0,1.0,3.0,1.306919008967575,285.13556114097486,285.15,282.45,282.45,282.15000709999316,284.9645830987182,297.18847768412274,297.2495090222883,297.14098289332304,297.2449650853571,297.3433629518397,0.2847517378038564,299.25,298.0753253587989,0.0,3.0,0.0,1711.6871329704143,824.5669227320483,140.21194791429855
18608400.0,1.0,3.0,1.306919008967575,285.13556114097486,285.15,282.45,282.45,282.15000709999316,284.9645830987182,297.18847768412274,297.2495090222883,297.14098289332304,297.2449650853571,297.3433629518397,0.2847517378038564,299.25,298.0753253587989,0.0,3.0,0.0,1711.6871329704143,824.5669227320483,140.21194791429855
18608460.0,1.0,3.0,1.308132316160616,285.3603247912072,285.15,282.45,282.45,282.4500515027257,285.1828575224278,297.1912614087822,297.25226030005626,297.14815293186984,297.24733575845613,297.34925794812176,0.283521573015596,299.2745080882353,298.07985869513385,0.0,3.0,0.0,3131.1417104477014,825.704422945139,140.95002691346522
18608520.0,1.0,3.0,1.3097989811169288,285.36884203842095,285.15,282.15,282.15,282.45000668899905,285.1781560626589,297.195182193826,297.25618667669795,297.15639407500805,297.2509606967773,297.35607348210056,0.2822226657507289,299.29843725490196,298.0836600202783,0.0,3.0,0.0,2421.20217183653,828.3254786099106,141.65754699179786
18608580.0,1.0,3.0,1.311324968414945,285.14742806358515,285.15,282.15,282.15,282.1499560831856,284.9500774992474,297.196853667303,297.2567217792169,297.16093596535865,297.25126385864456,297.3600498282774,0.2808053413458998,299.32180661764704,298.0867538175379,0.0,3.0,0.0,3224.743216178551,830.1361955695336,142.32300147144102
18608640.0,1.0,3.0,1.3123741923052046,285.13485109672934,285.15,282.45,282.45,282.1499933998649,284.95106788752634,297.1972461980222,297.25573802256076,297.16369967093306,297.250087082106,297.3625834163683,0.27944927473502396,299.3446352941176,298.08916457416996,0.0,3.0,0.0,1714.5278107702864,830.690296880836,142.9250140843236
18608700.0,1.0,3.0,1.3135345570356287,285.3621766521997,285.15,282.45,282.45,282.4500470518462,285.1799992465245,297.19973764424924,297.2578784678496,297.1696266752504,297.2520441517581,297.36754295610694,0.27820859328694714,299.3669424019608,298.09091678054483,0.0,3.0,0.0,3136.584123127895,831.9240064364873,143.48716226909644
18608760.0,1.0,3.0,1.3151836966831365,285.37784119016834,285.15,282.15,282.15,282.4500082382337,285.18381861719047,297.2034810923225,297.26147990013783,297.1771075200066,297.2554781266469,297.3737521823513,0.27690289146061053,299.3887470588235,298.09203492933585,0.0,3.0,0.0,2419.433573687528,833.38807248194,144.039284269858
18608820.0,1.0,3.0,1.316713018007023,285.155759501466,285.15,282.15,282.15,282.1499562407766,284.9501720309729,297.20504157984027,297.261814644174,297.1812063074743,297.2556732024958,297.3773364484815,0.275480077676188,299.4100683823529,298.092543514738,0.0,3.0,0.0,3228.986595197319,834.4864916743588,144.56972106376077
