,time,formatted_time,tesBed.TOut.y,tesBed.weaBus.TWetBul,tesBed.weaBus.relHum,tesBed.weaBus.HGloHor,tesBed.uMod,tesBed.uModActual.y,tesBed.occSch.occupied,tesBed.modCon.y,tesBed.iceTan.SOC,tesBed.chi.TSet,tesBed.iceTan.TOutSet,tesBed.TCHWSup.T,tesBed.TCHWRetCoi.T,tesBed.priPum.m_flow,tesBed.secPum.m_flow,tesBed.senRelPre.p_rel,tesBed.conAHU.TSupSet,tesBed.conAHU.TSup,tesBed.senSupFlo.V_flow,tesBed.conVAVCor.damVal.VDisSet_flow,tesBed.VSupCor_flow.V_flow,tesBed.conVAVSou.damVal.VDisSet_flow,tesBed.VSupSou_flow.V_flow,tesBed.conVAVEas.damVal.VDisSet_flow,tesBed.VSupEas_flow.V_flow,tesBed.conVAVNor.damVal.VDisSet_flow,tesBed.VSupNor_flow.V_flow,tesBed.conVAVWes.damVal.VDisSet_flow,tesBed.VSupWes_flow.V_flow,tesBed.conAHU.TZonCooSet,tesBed.conAHU.TZonHeaSet,tesBed.conVAVCor.TZon,tesBed.conVAVSou.TZon,tesBed.conVAVEas.TZon,tesBed.conVAVNor.TZon,tesBed.conVAVWes.TZon,tesBed.ave.y,tesBed.chi.P,tesBed.priPum.P,tesBed.secPum.P,tesBed.fanSup.P
214,18509400.0,08-03 05:30,295.2165,293.223,0.8356818,56.0,2.0,2.0,0.0,4.0,0.85621953,281.85,281.85,281.84326,285.15964,3.9682539,3.950468,105169.81,285.15,285.3474,1.8319002,0.9108643,0.91296583,0.29251114,0.2803597,0.21050383,0.21053152,0.22118214,0.22135016,0.2653536,0.20707272,297.15,293.15,297.13956,297.27838,297.19766,297.19174,297.44843,297.25116,8794.111,1506.9182,828.1989,316.4337
215,18510300.0,08-03 05:45,295.53528,293.44794,0.82951707,82.254295,2.0,2.0,0.0,4.0,0.85621953,281.85,281.85,281.8069,285.17035,3.9682539,3.9560475,105348.88,285.15,285.33554,1.8195548,0.89416647,0.896701,0.2983503,0.2806232,0.21361366,0.21363698,0.221457,0.22170411,0.27941486,0.20726733,297.15,293.15,297.11832,297.2413,297.19516,297.16736,297.40756,297.22595,8824.276,1506.9182,830.7809,311.23547
216,18511200.0,08-03 06:00,295.95,293.71906,0.82,114.32783,2.0,2.0,0.0,4.0,0.85621953,281.55,281.55,281.54355,285.0742,3.9682539,3.9522767,105599.766,285.15,285.25845,1.806301,0.8750533,0.8778845,0.3019607,0.2812554,0.21828535,0.21828222,0.22122505,0.22152126,0.29175422,0.20773429,297.15,293.15,297.1061,297.2094,297.20657,297.1542,297.37354,297.20996,9192.8545,1506.9182,831.9655,305.97726
217,18512100.0,08-03 06:15,296.47272,294.02747,0.8058074,151.20898,1.0,1.0,1.0,3.0,0.8514883,283.15,283.15,283.15012,285.8702,3.9682539,3.760648,95198.984,285.15,285.90787,1.378299,0.943959,0.70596486,0.23375177,0.18233307,0.21754359,0.17314789,0.2097032,0.18233307,0.1804745,0.13467059,297.15,293.15,297.47995,297.73236,297.67368,297.5611,297.8627,297.66196,0.0,2992.9805,713.6375,132.185
218,18513000.0,08-03 06:30,297.06433,294.3521,0.7884849,192.0,1.0,1.0,1.0,3.0,0.8417211,281.25,281.25,281.25,284.99646,3.9682539,3.9636126,105752.18,285.15,285.26825,1.754018,0.8728337,0.8860316,0.24073471,0.24271183,0.2240557,0.22586524,0.20709375,0.20944948,0.18988283,0.1911359,297.15,293.15,297.15616,297.39505,297.37405,297.2735,297.4838,297.33652,0.0,3554.5156,835.55615,452.84146
219,18513900.0,08-03 06:45,297.64835,294.67154,0.7719318,240.58635,1.0,1.0,1.0,3.0,0.8312099,281.85,281.85,281.85004,284.65146,3.9682539,3.9076343,106415.305,285.15,285.10696,1.7481046,0.8449911,0.84960306,0.25017083,0.25031137,0.23776731,0.23765701,0.21011192,0.21066152,0.20045632,0.20035736,297.15,293.15,297.10928,297.31573,297.34897,297.22122,297.38535,297.2761,0.0,3218.7673,828.91925,302.50146
220,18514800.0,08-03 07:00,298.15,294.97144,0.76,295.86896,1.0,1.0,1.0,3.0,0.82320243,282.15,282.15,282.15002,284.91522,3.9682539,3.956272,105360.84,285.15,285.39227,1.7772295,0.8303086,0.8344089,0.2609632,0.26095334,0.25646234,0.25599778,0.21512215,0.21554653,0.21104228,0.2108367,297.15,293.15,297.1106,297.29495,297.3804,297.2152,297.3478,297.2698,0.0,3194.916,830.92236,319.07333
221,18515700.0,08-03 07:15,298.5832,295.286,0.753875,349.2171,1.0,1.0,1.0,3.0,0.81480044,281.55,281.55,281.54996,284.54965,3.9682539,3.9471207,106122.12,285.15,285.06857,1.8066157,0.8116747,0.8211316,0.26904222,0.2702583,0.2757499,0.27643368,0.21859774,0.22018297,0.2187481,0.21950227,297.15,293.15,297.1065,297.2678,297.3972,297.2028,297.30557,297.25598,0.0,3348.8696,834.99005,408.82562
222,18516600.0,08-03 07:30,299.01144,295.63135,0.7503333,392.0,1.0,1.0,1.0,3.0,0.80620927,281.85,281.85,281.85,284.82645,3.9682539,3.9650223,105827.42,285.15,285.30707,1.8156024,0.7932724,0.79720724,0.27558428,0.2755543,0.29684186,0.29593405,0.22184013,0.22219431,0.22543323,0.22518316,297.15,293.15,297.10562,297.24573,297.41882,297.1969,297.27994,297.2494,0.0,3295.9216,836.4481,323.919
223,18517500.0,08-03 07:45,299.43384,295.9678,0.7466265,424.85812,1.0,1.0,1.0,3.0,0.7972657,281.85,281.85,281.85004,284.9134,3.9682539,3.9523811,105153.7,285.15,285.41467,1.8332914,0.77385736,0.78000146,0.2799809,0.28034216,0.31790456,0.31721732,0.2247695,0.225536,0.23088323,0.2309019,297.15,293.15,297.1035,297.22302,297.42786,297.19284,297.25906,297.24124,0.0,3304.265,828.47314,379.33182
224,18518400.0,08-03 08:00,299.85,296.25412,0.74,455.52505,1.0,1.0,1.0,3.0,0.7879681,281.55,281.55,281.55,284.76273,3.9682539,3.9628086,105709.29,285.15,285.3021,1.854788,0.75549483,0.7654017,0.28504124,0.28618872,0.33826837,0.33831975,0.22800352,0.22954999,0.2357355,0.236375,297.15,293.15,297.10294,297.2178,297.42227,297.19208,297.24277,297.23557,0.0,3394.1072,835.0479,457.30005
225,18519300.0,08-03 08:15,300.26874,296.49365,0.73025,485.9194,1.0,1.0,1.0,3.0,0.77842826,281.55,281.55,281.55005,284.82605,3.9682539,3.9443665,105229.83,285.15,285.32025,1.8629205,0.78328645,0.7850164,0.29853296,0.2979726,0.38051772,0.30418724,0.23979034,0.23965819,0.24666281,0.23659009,297.15,293.15,297.18945,297.29037,297.64133,297.26703,297.3147,297.34058,0.0,3394.5027,827.39154,348.55902
226,18520200.0,08-03 08:30,300.6875,296.7168,0.71966666,518.0,1.0,1.0,1.0,3.0,0.7682684,280.65,280.65,280.65,284.46002,3.9682539,3.9159071,106661.984,285.15,285.0145,2.038106,0.8453557,0.849251,0.3221565,0.32182848,0.4239061,0.3505174,0.25826323,0.25850594,0.25879166,0.25873405,297.15,293.15,297.26624,297.3886,297.6665,297.33795,297.32425,297.3967,0.0,3613.7053,832.60016,472.42184
227,18521100.0,08-03 08:45,301.0875,296.9214,0.70925,552.3519,1.0,1.0,1.0,3.0,0.7566788,280.05,280.05,280.05,284.4096,3.9682539,3.9100866,106422.13,285.15,285.07492,2.263024,0.91692007,0.9234598,0.35028628,0.3503427,0.44465786,0.438521,0.28084943,0.28154567,0.2701862,0.27042568,297.15,293.15,297.31125,297.4582,297.49677,297.3965,297.33685,297.3999,0.0,3754.8157,829.4928,701.9811
228,18522000.0,08-03 09:00,301.45,297.1064,0.7,587.61523,1.0,1.0,1.0,3.0,0.74357504,279.75,279.75,279.75,284.4806,3.9682539,3.9569404,105555.12,285.15,285.2705,2.4595444,1.0059714,1.0152105,0.38205293,0.38241324,0.47106028,0.47032857,0.30681732,0.3079633,0.28505686,0.28557417,297.15,293.15,297.3583,297.5142,297.50397,297.4457,297.37753,297.43994,0.0,3812.642,832.59515,966.61035
229,18522900.0,08-03 09:15,301.7588,297.26257,0.6921875,622.8209,1.0,1.0,1.0,3.0,0.72907096,279.15,279.15,279.15002,284.31354,3.9682539,3.9433577,105883.04,285.15,285.20862,2.6081722,1.0655944,1.0812026,0.40808842,0.40956134,0.4935835,0.493819,0.32687086,0.32923266,0.29566148,0.2970638,297.15,293.15,297.3173,297.48096,297.45898,297.40872,297.33917,297.40103,0.0,3864.7249,832.3146,1233.6287
230,18523800.0,08-03 09:30,302.0276,297.39038,0.685,657.0,1.0,1.0,1.0,3.0,0.71370214,278.85,278.85,278.85,284.26245,3.9682539,3.9622605,105680.05,285.15,285.20862,2.7209241,1.1081368,1.1234726,0.43125907,0.43266568,0.51410747,0.51450956,0.34415573,0.34644905,0.30512914,0.3065477,297.15,293.15,297.28204,297.4533,297.43277,297.38104,297.32092,297.37402,0.0,3879.8005,834.7014,1325.9415
231,18524700.0,08-03 09:45,302.2826,297.5039,0.6778125,687.95483,1.0,1.0,1.0,3.0,0.6979897,278.85,278.85,278.85,284.29977,3.9682539,3.910276,106132.914,285.15,285.15594,2.6911297,1.1391556,1.1453716,0.45064342,0.44947538,0.56142324,0.42822862,0.35781333,0.35808843,0.31151652,0.3114086,297.15,293.15,297.25024,297.41336,297.6838,297.34116,297.2798,297.39368,0.0,3878.5408,827.27856,1035.6245
232,18525600.0,08-03 10:00,302.55,297.6164,0.67,714.2868,1.0,1.0,1.0,3.0,0.6820382,278.55,278.55,278.55002,284.22772,3.9682539,3.9603705,105857.83,285.15,285.16708,2.8112261,1.1675047,1.1767174,0.47220233,0.471869,0.5960415,0.4726482,0.371798,0.37263045,0.31884116,0.31919557,297.15,293.15,297.22992,297.41202,297.6069,297.32687,297.27206,297.36957,0.0,3880.103,835.7067,1220.0898
233,18526500.0,08-03 10:15,302.89633,297.77124,0.660625,736.22534,-1.0,-1.0,1.0,5.0,0.6903352,268.15,273.15,271.2504,274.0103,3.9682539,0.14142399,928.95276,294.15,286.24963,0.0008026476,0.0,0.00045159113,0.0,9.520077e-05,0.0,9.040496e-05,0.0,9.520077e-05,0.0,7.031496e-05,303.15,285.15,299.52997,300.12552,300.45544,299.73187,299.9583,299.9602,6204.947,2257.8105,-0.00029310273,-4.712596e-08
234,18527400.0,08-03 10:30,303.29117,297.9448,0.65,754.0,-1.0,-1.0,1.0,5.0,0.6993321,268.15,273.15,271.2504,271.48087,3.9682539,0.14142399,928.95276,294.15,286.14532,0.0008028563,0.0,0.00045170367,0.0,9.522449e-05,0.0,9.042748e-05,0.0,9.522449e-05,0.0,7.0332484e-05,303.15,285.15,299.85712,300.52783,300.80542,300.08612,300.33115,300.32153,6071.2197,2257.8105,-0.00029310273,-4.714921e-08
235,18528300.0,08-03 10:45,303.61545,298.05136,0.639375,762.95074,-1.0,-1.0,1.0,5.0,0.70832896,268.15,273.15,271.2504,271.3741,3.9682539,0.14142399,928.95276,294.15,285.94672,0.0008032212,0.0,0.00045190475,0.0,9.526688e-05,0.0,9.046773e-05,0.0,9.526688e-05,0.0,7.036379e-05,303.15,285.15,299.9945,300.72086,300.95444,300.24353,300.4896,300.4806,6065.7,2257.8105,-0.00029310273,-4.7190984e-08
236,18529200.0,08-03 11:00,303.75,298.0083,0.63,763.1827,-1.0,-1.0,1.0,5.0,0.7173258,268.15,273.15,271.2504,271.36978,3.9682539,0.14142399,928.95276,294.15,285.672,0.00080357486,0.0,0.00045210004,0.0,9.530804e-05,0.0,9.050682e-05,0.0,9.530804e-05,0.0,7.039419e-05,303.15,285.15,300.1008,300.87598,301.06143,300.36728,300.61066,300.60324,6065.4756,2257.8105,-0.00029310273,-4.7231577e-08
237,18530100.0,08-03 11:15,303.75,297.88037,0.6226562,762.0733,-1.0,-1.0,1.0,5.0,0.7263227,268.15,273.15,271.2504,271.36877,3.9682539,0.14142399,928.95276,294.15,285.3368,0.0008036117,0.0,0.0004521176,0.0,9.5311734e-05,0.0,9.051033e-05,0.0,9.5311734e-05,0.0,7.039692e-05,303.15,285.15,300.19122,301.01248,301.1446,300.4728,300.7096,300.70615,6065.4175,2257.8105,-0.00029310273,-4.7235062e-08
238,18531000.0,08-03 11:30,303.75,297.7829,0.6170833,767.0,-1.0,-1.0,1.0,5.0,0.73531955,268.15,273.15,271.2504,271.36813,3.9682539,0.14142399,928.95276,294.15,284.95404,0.00080492935,0.0,0.0004528561,0.0,9.546742e-05,0.0,9.065817e-05,0.0,9.546742e-05,0.0,7.051191e-05,303.15,285.15,300.27274,301.1406,301.21323,300.5673,300.79214,300.7972,6065.3813,2257.8105,-0.00029310273,-4.7389335e-08
239,18531900.0,08-03 11:45,303.75,297.7107,0.61296874,782.2178,-1.0,-1.0,1.0,5.0,0.7443164,268.15,273.15,271.2504,271.36838,3.9682539,0.14142399,928.95276,294.15,284.53314,0.0008137127,0.0,0.00045779516,0.0,9.650863e-05,0.0,9.164693e-05,0.0,9.650862e-05,0.0,7.128094e-05,303.15,285.15,300.35022,301.26062,301.27496,300.656,300.8481,300.878,6065.4,2257.8105,-0.00029310273,-4.842852e-08
240,18532800.0,08-03 12:00,303.75,297.65848,0.61,803.42694,-1.0,-1.0,1.0,5.0,0.7533133,268.15,273.15,271.2504,271.36935,3.9682539,0.14142399,928.95276,294.15,284.0793,0.0008203482,0.0,0.00046152616,0.0,9.729515e-05,0.0,9.2393835e-05,0.0,9.729515e-05,0.0,7.186187e-05,303.15,285.15,300.42706,301.37445,301.33722,300.74304,300.92636,300.96164,6065.453,2257.8105,-0.00029310273,-4.9220965e-08
241,18533700.0,08-03 12:15,303.75,297.65024,0.6095312,825.1726,0.0,0.0,1.0,1.0,0.7533133,283.15,283.15,271.2504,271.36935,0.0,-3.0630045e-15,0.0,294.15,283.6056,0.0008182512,0.0,0.0004603445,0.0,9.704605e-05,0.0,9.215728e-05,0.0,9.7046046e-05,0.0,7.167788e-05,303.15,285.15,300.42075,301.3912,301.3213,300.75052,300.92673,300.9621,0.0,0.0,-0.0,-4.896911e-08
242,18534600.0,08-03 12:30,303.75,297.68048,0.61125,842.0,0.0,0.0,1.0,1.0,0.7533133,283.15,283.15,271.2504,271.36935,0.0,-1.8548215e-15,0.0,294.15,283.12305,0.0008119275,0.0,0.00045678523,0.0,9.6295706e-05,0.0,9.144474e-05,0.0,9.6295706e-05,0.0,7.112368e-05,303.15,285.15,300.47064,301.46744,301.36624,300.81607,300.99692,301.02347,0.0,0.0,-0.0,-4.8214673e-08
243,18535500.0,08-03 12:45,303.75,297.6997,0.6123437,850.43567,0.0,0.0,1.0,1.0,0.7533133,283.15,283.15,271.2504,271.36935,0.0,-1.1752574e-15,0.0,294.15,282.63965,0.0008074067,0.0,0.00045424048,0.0,9.575924e-05,0.0,9.09353e-05,0.0,9.575924e-05,0.0,7.072745e-05,303.15,285.15,300.52783,301.54935,301.41788,300.88565,301.09387,301.09494,0.0,0.0,-0.0,-4.7678853e-08
244,18536400.0,08-03 13:00,303.75,297.65848,0.61,850.02844,0.0,0.0,1.0,1.0,0.7533133,283.15,283.15,271.2504,271.36935,0.0,-5.3014066e-16,0.0,294.15,282.15936,0.0008061605,0.0,0.00045353817,0.0,9.561119e-05,0.0,9.0794696e-05,0.0,9.561118e-05,0.0,7.0618094e-05,303.15,285.15,300.58856,301.63336,301.4721,300.95596,301.18967,301.16794,0.0,0.0,-0.0,-4.7531437e-08
245,18537300.0,08-03 13:15,303.92188,297.7203,0.605,839.85706,0.0,0.0,1.0,1.0,0.7533133,283.15,283.15,271.2504,271.36935,0.0,-2.2487727e-16,0.0,294.15,281.68512,0.0008064652,0.0,0.00045370858,0.0,9.564711e-05,0.0,9.0828806e-05,0.0,9.5647105e-05,0.0,7.064463e-05,303.15,285.15,300.80237,301.88443,301.68338,301.17743,301.45114,301.39975,0.0,0.0,-0.0,-4.7567074e-08
246,18538200.0,08-03 13:30,304.3,297.96082,0.6,819.0,0.0,0.0,1.0,1.0,0.7533133,283.15,283.15,271.2504,271.36935,0.0,-1.1250666e-16,0.0,294.15,281.2208,0.0008069801,0.0,0.0004539974,0.0,9.570799e-05,0.0,9.088662e-05,0.0,9.570799e-05,0.0,7.0689595e-05,303.15,285.15,300.8947,302.00375,301.76956,301.27536,301.58878,301.50644,0.0,0.0,-0.0,-4.7627566e-08
247,18539100.0,08-03 13:45,304.67813,298.19952,0.595,777.8235,0.0,0.0,1.0,1.0,0.7533133,283.15,283.15,271.2504,271.36935,0.0,-6.5111304e-17,0.0,294.15,280.7701,0.00080750266,0.0,0.0004542906,0.0,9.57698e-05,0.0,9.0945316e-05,0.0,9.57698e-05,0.0,7.0735245e-05,303.15,285.15,300.97864,302.11035,301.84708,301.36465,301.72055,301.60425,0.0,0.0,-0.0,-4.7689028e-08
248,18540000.0,08-03 14:00,304.85,298.25754,0.59,718.5362,0.0,0.0,1.0,1.0,0.7533133,283.15,283.15,271.2504,271.36935,0.0,-4.261297e-17,0.0,294.15,280.3362,0.0008077486,0.0,0.0004544283,0.0,9.579882e-05,0.0,9.097288e-05,0.0,9.579882e-05,0.0,7.075668e-05,303.15,285.15,301.05658,302.19928,301.91888,301.4482,301.8393,301.69244,0.0,0.0,-0.0,-4.7717872e-08
249,18540900.0,08-03 14:15,304.85,298.1658,0.585,657.98083,2.0,2.0,1.0,4.0,0.7537449,283.15,283.15,283.15,287.85352,3.9682539,3.0721242,63530.83,285.15,287.9675,1.5538262,1.5252912,0.8742487,0.40731177,0.18430187,0.35185426,0.1750175,0.35059077,0.18430187,0.27867228,0.13612473,297.15,293.15,300.00244,301.09207,300.72592,300.36105,300.7337,300.58304,9440.594,1507.3214,388.7494,176.90727
250,18541800.0,08-03 14:30,304.85,298.07373,0.58,613.0,2.0,2.0,1.0,4.0,0.7537449,283.15,283.15,283.15,289.7698,3.9682539,3.5836406,86448.17,285.15,291.2567,3.7686923,2.0318952,2.0213351,0.6229519,0.4743709,0.5138841,0.45047408,0.50340295,0.4743709,0.41475517,0.35036874,297.15,293.15,298.97318,300.21936,299.73856,299.47354,299.85358,299.65164,14920.9,1506.9923,617.4876,2491.3564
251,18542700.0,08-03 14:45,304.85,297.98135,0.575,589.41437,2.0,2.0,1.0,4.0,0.7537449,282.15,282.15,282.99283,289.88235,3.9682539,3.948578,104951.43,285.15,292.45074,5.0719175,2.474639,2.493936,0.7834952,0.7812315,0.6456347,0.6459219,0.63509923,0.63638294,0.52814746,0.52757496,297.15,293.15,298.55838,299.5693,299.21066,299.05115,299.37064,299.15204,20258.271,1506.9183,826.08374,7711.4683
252,18543600.0,08-03 15:00,304.85,297.8886,0.57,574.35095,2.0,2.0,1.0,4.0,0.7537449,280.05,280.05,283.40567,290.28604,3.9682539,3.9677932,105975.39,285.15,293.01044,5.7578626,2.9349785,2.9304428,0.94795,0.7702623,0.7840783,0.73145974,0.77033603,0.76579595,0.6530038,0.5689131,297.15,293.15,298.41876,299.51523,299.04437,298.8961,299.2995,299.0348,20883.19,1506.918,838.203,9145.067
253,18544500.0,08-03 15:15,304.85,297.79556,0.565,556.61206,2.0,2.0,1.0,4.0,0.7537449,278.15,278.15,283.343,290.21115,3.9682539,3.9682424,105999.39,285.15,292.91202,5.8418546,3.3200042,3.2901962,0.94795,0.6938509,0.90019625,0.6588976,0.90577084,0.6938509,0.70015264,0.5124759,297.15,293.15,298.24677,299.48734,299.0143,298.85968,299.3091,298.98343,20872.53,1506.918,838.4878,9132.841
254,18545400.0,08-03 15:30,304.85,297.70218,0.56,525.0,2.0,2.0,1.0,4.0,0.7537449,278.15,278.15,283.1468,289.98953,3.9682539,3.9682536,105999.984,285.15,292.6792,5.8411093,3.6852808,3.2902691,0.94795,0.69362724,0.90019625,0.6586852,0.94795,0.69362724,0.70015264,0.51231074,297.15,293.15,298.1554,299.39526,298.91324,298.78683,299.27118,298.9044,20837.553,1506.918,838.4949,9132.968
255,18546300.0,08-03 15:45,304.85,297.60855,0.55500525,481.64496,2.0,2.0,1.0,4.0,0.7537449,278.15,278.15,282.89056,289.7034,3.9682539,3.9682539,106000.0,285.15,292.3796,5.8399787,4.015478,3.2896307,0.94795,0.6934927,0.90019625,0.6585574,0.94795,0.6934927,0.70015264,0.5122113,297.15,293.15,298.06262,299.2915,298.80118,298.7008,299.2207,298.81537,20787.998,1506.918,838.49506,9133.159
256,18547200.0,08-03 16:00,304.85,297.51437,0.55,436.87723,2.0,2.0,1.0,4.0,0.7537449,278.15,278.15,282.59775,289.3776,3.9682539,3.9682539,106000.0,285.15,292.03885,5.8387337,4.3040857,3.2889273,0.94795,0.6933444,0.90019625,0.6584166,0.94795,0.6933444,0.70015264,0.5121018,297.15,293.15,297.9591,299.17673,298.67807,298.60437,299.154,298.71445,20726.03,1506.918,838.49506,9133.369
257,18548100.0,08-03 16:15,304.70502,297.4966,0.555625,392.21735,-1.0,-1.0,1.0,5.0,0.7621,268.15,273.15,271.2504,275.13928,3.9682539,0.14142399,928.95276,294.15,294.9957,0.00080745155,0.0,0.00045427587,0.0,9.576667e-05,0.0,9.094235e-05,0.0,9.576667e-05,0.0,7.073294e-05,303.15,285.15,300.74295,301.69995,301.45062,301.1436,301.76053,301.35953,6265.7944,2257.8105,-0.00029310273,-4.7688392e-08
258,18549000.0,08-03 16:30,304.37173,297.56967,0.575,349.0,-1.0,-1.0,1.0,5.0,0.7710968,268.15,273.15,271.2504,271.52682,3.9682539,0.14142399,928.95276,294.15,294.70782,0.0008069306,0.0,0.00045397997,0.0,9.57043e-05,0.0,9.088312e-05,0.0,9.57043e-05,0.0,7.068687e-05,303.15,285.15,301.03735,302.01935,301.7648,301.45816,302.07904,301.67172,6073.5864,2257.8105,-0.00029310273,-4.762601e-08
