,time,formatted_time,tesBed.TOut.y,tesBed.weaBus.TWetBul,tesBed.weaBus.relHum,tesBed.weaBus.HGloHor,tesBed.uMod,tesBed.uModActual.y,tesBed.occSch.occupied,tesBed.modCon.y,tesBed.iceTan.SOC,tesBed.chi.TSet,tesBed.iceTan.TOutSet,tesBed.TCHWSup.T,tesBed.TCHWRetCoi.T,tesBed.priPum.m_flow,tesBed.secPum.m_flow,tesBed.senRelPre.p_rel,tesBed.conAHU.TSupSet,tesBed.conAHU.TSup,tesBed.senSupFlo.V_flow,tesBed.conVAVCor.damVal.VDisSet_flow,tesBed.VSupCor_flow.V_flow,tesBed.conVAVSou.damVal.VDisSet_flow,tesBed.VSupSou_flow.V_flow,tesBed.conVAVEas.damVal.VDisSet_flow,tesBed.VSupEas_flow.V_flow,tesBed.conVAVNor.damVal.VDisSet_flow,tesBed.VSupNor_flow.V_flow,tesBed.conVAVWes.damVal.VDisSet_flow,tesBed.VSupWes_flow.V_flow,tesBed.conAHU.TZonCooSet,tesBed.conAHU.TZonHeaSet,tesBed.conVAVCor.TZon,tesBed.conVAVSou.TZon,tesBed.conVAVEas.TZon,tesBed.conVAVNor.TZon,tesBed.conVAVWes.TZon,tesBed.ave.y,tesBed.chi.P,tesBed.priPum.P,tesBed.secPum.P,tesBed.fanSup.P
25,18406800.0,08-02 01:00,290.36722,289.3078,0.8996068,0.0,0.0,0.0,0.0,1.0,0.7351001,283.15,283.15,271.2504,271.31873,0.0,2.1851047e-15,0.0,294.15,285.31113,0.0008002296,0.0,0.00045020817,0.0,9.490921e-05,0.0,9.012806e-05,0.0,9.490919e-05,0.0,7.009962e-05,303.15,285.15,298.37244,298.51077,298.45718,298.27744,298.88275,298.50012,0.0,0.0,0.0,-4.6835872e-08
26,18410400.0,08-02 02:00,290.94427,289.88254,0.9009452,0.0,2.0,2.0,0.0,4.0,0.7355997,283.15,283.15,283.15,289.4539,3.9682539,1.0919156,53000.17,288.99686,289.09338,1.3848553,0.6745,0.6776792,0.22474852,0.22461766,0.13502944,0.13566588,0.1421925,0.1428627,0.20493342,0.20431693,297.15,293.15,297.2491,297.40994,297.30667,297.27896,297.5877,297.3665,6436.4526,1511.074,114.21809,159.7911
27,18414000.0,08-02 03:00,290.34314,288.9752,0.871,0.81769395,1.0,1.0,0.0,3.0,0.71748966,283.15,283.15,283.15,289.38528,3.9682539,1.0919138,53000.0,289.71823,288.96307,1.3774192,0.6745,0.6778666,0.21818237,0.21843718,0.13502944,0.1357034,0.1421925,0.14290221,0.20309047,0.202809,297.15,293.15,297.1479,297.2651,297.14056,297.1414,297.41034,297.22107,0.0,2674.5056,114.21753,160.63716
28,18417600.0,08-02 04:00,291.4239,289.67636,0.841,15.782789,1.0,1.0,0.0,3.0,0.6978115,283.15,283.15,283.15,288.69614,3.9682539,1.0919138,53000.0,288.42136,288.44672,1.3898711,0.6745,0.6780378,0.21639432,0.21711206,0.13502944,0.13573767,0.1421925,0.14293832,0.22400576,0.21635957,297.15,293.15,297.04303,297.10184,297.01135,297.03024,297.173,297.0719,0.0,2578.2305,114.21753,166.47772
29,18421200.0,08-02 05:00,291.40015,289.9975,0.87150526,129.06744,-1.0,-1.0,0.0,5.0,0.7312786,268.15,273.15,271.2504,271.25064,3.9682539,0.14142399,928.95276,294.15,288.4726,2.4340317e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.15,285.15,298.1513,298.20132,298.40012,298.05414,298.46524,298.25443,6058.6104,2257.8105,-0.00029310273,-0.0
30,18424800.0,08-02 06:00,294.76654,292.26147,0.79326725,315.25735,0.0,0.0,1.0,1.0,0.7324782,283.15,283.15,271.2504,271.25055,0.0,3.137013e-15,0.0,294.15,288.4726,-4.5429953e-12,0.0,-2.5560235e-12,0.0,-5.388397e-13,0.0,-5.1169523e-13,0.0,-5.388397e-13,0.0,-3.9798514e-13,303.15,285.15,298.32944,298.38577,298.9687,298.25525,298.62698,298.5132,0.0,0.0,0.0,-1.5096833e-24
31,18428400.0,08-02 07:00,296.97046,292.94894,0.69321054,506.15704,2.0,2.0,1.0,4.0,0.73299897,282.75,282.75,282.44424,284.92374,3.9682539,3.870105,106259.805,285.15,285.13504,1.3582308,0.6745,0.6773624,0.1421925,0.14279592,0.26168594,0.2551638,0.1421925,0.14279592,0.141011,0.14037183,297.15,293.15,296.95367,297.2742,297.6059,297.09186,297.3497,297.25507,6910.8843,1506.9229,819.75574,150.66095
32,18432000.0,08-02 08:00,299.78012,294.0761,0.60275996,680.6478,-1.0,-1.0,1.0,5.0,0.7671528,268.15,273.15,271.2504,271.34335,3.9682539,0.14142399,928.95276,294.15,284.9122,0.0008015101,0.0,0.00045093513,0.0,9.506241e-05,0.0,9.0273556e-05,0.0,9.506241e-05,0.0,7.0212765e-05,303.15,285.15,299.2927,299.59296,300.40613,299.30194,299.66232,299.6512,6063.9556,2257.8105,-0.00029310273,-4.698746e-08
33,18435600.0,08-02 09:00,300.31348,293.52087,0.541275,813.82886,-1.0,-1.0,1.0,5.0,0.8031402,268.15,273.15,271.2504,271.34073,3.9682539,0.14142399,928.95276,294.15,283.41693,0.0008067838,0.0,0.00045389336,0.0,9.568604e-05,0.0,9.0865775e-05,0.0,9.568604e-05,0.0,7.067338e-05,303.15,285.15,299.75015,300.25034,300.97064,299.80807,300.14587,300.18503,6063.8027,2257.8105,-0.00029310273,-4.7605653e-08
34,18439200.0,08-02 10:00,302.03015,294.42413,0.5108362,895.6019,1.0,1.0,1.0,3.0,0.7720223,280.65,280.65,280.95,285.52026,3.9682539,3.9662995,105895.61,285.15,286.56168,2.892267,1.3761324,1.3819455,0.4679198,0.44984275,0.5598071,0.42718154,0.35167024,0.35183534,0.28319436,0.28300127,297.15,293.15,297.41736,298.01138,298.35764,297.62872,297.71545,297.8261,0.0,2629.3242,837.2567,1233.0417
